analysis	correlation_type	network_pair	condition_contrast	n	mean_delta_fisher_z	sd_delta_fisher_z	sem_delta_fisher_z	t_1sample	p_signflip_two_sided	n_permutations
smith09_denoised	full	primary-visual__lateral-visual	both-minus-mean-rtpj-vlpfc	27	0.01364760098	0.1688077078	0.03248705852	0.4200934648	0.6765332347	100000
smith09_denoised	full	primary-visual__left-fpn	both-minus-sham	27	-0.0473638799	0.1482778605	0.02853608755	-1.659788849	0.1082489175	100000
smith09_denoised	full	primary-visual__left-fpn	both-minus-rtpj	27	-0.02957291695	0.2028371273	0.03903602335	-0.7575801635	0.4546154538	100000
smith09_denoised	full	primary-visual__left-fpn	both-minus-vlpfc	27	0.01356509826	0.1703548156	0.03278479954	0.4137618181	0.6818831812	100000
smith09_denoised	full	primary-visual__left-fpn	rtpj-minus-vlpfc	27	0.04313801521	0.1803853225	0.0347151715	1.242627167	0.2287177128	100000
smith09_denoised	full	primary-visual__left-fpn	rtpj-minus-sham	27	-0.01779096295	0.153109792	0.02946599321	-0.6037795102	0.5496945031	100000
smith09_denoised	full	primary-visual__left-fpn	vlpfc-minus-sham	27	-0.06092897817	0.1304426612	0.02510370185	-2.427091372	0.0210397896	100000
smith09_denoised	full	primary-visual__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.008003909352	0.1641557661	0.03159179192	-0.2533540792	0.8009119909	100000
smith09_denoised	full	primary-visual__occipital-pole	both-minus-sham	27	-0.03293106112	0.2060630527	0.03965685299	-0.8304002621	0.4120058799	100000
smith09_denoised	full	primary-visual__occipital-pole	both-minus-rtpj	27	-0.03030849403	0.1809564623	0.03482508741	-0.8703063304	0.3945260547	100000
smith09_denoised	full	primary-visual__occipital-pole	both-minus-vlpfc	27	-0.0239146313	0.2063713158	0.03971617825	-0.6021382811	0.5539244608	100000
smith09_denoised	full	primary-visual__occipital-pole	rtpj-minus-vlpfc	27	0.006393862721	0.113299952	0.02180458592	0.2932347693	0.7697623024	100000
smith09_denoised	full	primary-visual__occipital-pole	rtpj-minus-sham	27	-0.002622567089	0.163335315	0.03143389603	-0.08343118165	0.9350206498	100000
smith09_denoised	full	primary-visual__occipital-pole	vlpfc-minus-sham	27	-0.00901642981	0.1759396769	0.03385960661	-0.2662886759	0.7899421006	100000
smith09_denoised	full	primary-visual__occipital-pole	both-minus-mean-rtpj-vlpfc	27	-0.02711156266	0.1856285561	0.03572423228	-0.7589123946	0.4580854191	100000
smith09_denoised	full	primary-visual__right-fpn	both-minus-sham	27	-0.05540099753	0.1462317696	0.02814231718	-1.968601134	0.06119938801	100000
smith09_denoised	full	primary-visual__right-fpn	both-minus-rtpj	27	-0.0471307833	0.1741264531	0.03351065153	-1.406441867	0.1683683163	100000
smith09_denoised	full	primary-visual__right-fpn	both-minus-vlpfc	27	-0.01993409914	0.1467631909	0.02824458926	-0.7057670038	0.4861551384	100000
smith09_denoised	full	primary-visual__right-fpn	rtpj-minus-vlpfc	27	0.02719668417	0.1864338543	0.03587921198	0.7580067305	0.4515654843	100000
smith09_denoised	full	primary-visual__right-fpn	rtpj-minus-sham	27	-0.00827021422	0.1691240397	0.03254793661	-0.2540933491	0.802101979	100000
smith09_denoised	full	primary-visual__right-fpn	vlpfc-minus-sham	27	-0.03546689838	0.1442039743	0.02775206779	-1.277991199	0.2102878971	100000
smith09_denoised	full	primary-visual__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.03353244122	0.1313024464	0.0252691676	-1.327010124	0.1948580514	100000
smith09_denoised	full	primary-visual__sensorimotor	both-minus-sham	27	-0.009303504929	0.1647063617	0.0316977541	-0.2935067545	0.7719522805	100000
smith09_denoised	full	primary-visual__sensorimotor	both-minus-rtpj	27	0.003700227843	0.174950604	0.03366925944	0.109899294	0.9111908881	100000
smith09_denoised	full	primary-visual__sensorimotor	both-minus-vlpfc	27	-0.02462561536	0.1509363769	0.02904771927	-0.8477641612	0.4057559424	100000
smith09_denoised	full	primary-visual__sensorimotor	rtpj-minus-vlpfc	27	-0.02832584319	0.1897559913	0.03651855755	-0.7756561347	0.4437155628	100000
smith09_denoised	full	primary-visual__sensorimotor	rtpj-minus-sham	27	-0.01300373277	0.1347198803	0.02592685305	-0.5015546138	0.6202737973	100000
smith09_denoised	full	primary-visual__sensorimotor	vlpfc-minus-sham	27	0.01532211043	0.1551291579	0.02985462036	0.5132240921	0.6120638794	100000
smith09_denoised	full	primary-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	27	-0.01046269376	0.1330147277	0.02559869629	-0.4087197897	0.6880331197	100000
smith09_denoised	full	right-fpn__left-fpn	both-minus-sham	27	0.03169768709	0.2017156641	0.03882019765	0.8165256493	0.4181858181	100000
smith09_denoised	full	right-fpn__left-fpn	both-minus-rtpj	27	0.04464712765	0.2471768996	0.04756921651	0.9385718521	0.3550464495	100000
smith09_denoised	full	right-fpn__left-fpn	both-minus-vlpfc	27	0.0325325628	0.1940688693	0.03734857131	0.8710524034	0.3902160978	100000
smith09_denoised	full	right-fpn__left-fpn	rtpj-minus-vlpfc	27	-0.01211456485	0.2085265657	0.04013095627	-0.301875808	0.7646323537	100000
smith09_denoised	full	right-fpn__left-fpn	rtpj-minus-sham	27	-0.01294944056	0.1822794016	0.0350796872	-0.3691435583	0.7156628434	100000
smith09_denoised	full	right-fpn__left-fpn	vlpfc-minus-sham	27	-0.0008348757085	0.1563173806	0.03008329393	-0.02775213746	0.9777102229	100000
smith09_denoised	full	right-fpn__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.03858984523	0.1962364409	0.03776572065	1.021822027	0.3117668823	100000
smith09_denoised	full	sensorimotor__auditory	both-minus-sham	27	0.002610669434	0.1899280221	0.03655166489	0.07142409086	0.942700573	100000
smith09_denoised	full	sensorimotor__auditory	both-minus-rtpj	27	0.009505456134	0.1721408637	0.03312852466	0.2869266359	0.7745122549	100000
smith09_denoised	full	sensorimotor__auditory	both-minus-vlpfc	27	-0.05126655702	0.1288918857	0.02480525497	-2.066761946	0.0460195398	100000
smith09_denoised	full	sensorimotor__auditory	rtpj-minus-vlpfc	27	-0.06077201316	0.1881865298	0.03621651455	-1.678019376	0.1059489405	100000
smith09_denoised	full	sensorimotor__auditory	rtpj-minus-sham	27	-0.0068947867	0.1797323937	0.03458951529	-0.1993316947	0.8428515715	100000
smith09_denoised	full	sensorimotor__auditory	vlpfc-minus-sham	27	0.05387722645	0.1784529619	0.03434328854	1.568784725	0.1289187108	100000
smith09_denoised	full	sensorimotor__auditory	both-minus-mean-rtpj-vlpfc	27	-0.02088055044	0.1194539872	0.02298893056	-0.9082871596	0.3834561654	100000
smith09_denoised	full	sensorimotor__ecn	both-minus-sham	27	-0.04352313166	0.2540515296	0.04889223967	-0.8901848628	0.3886861131	100000
smith09_denoised	full	sensorimotor__ecn	both-minus-rtpj	27	-0.04583790349	0.1745409204	0.0335904158	-1.364612566	0.1852781472	100000
smith09_denoised	full	sensorimotor__ecn	both-minus-vlpfc	27	-0.01505303195	0.2073414791	0.03990288625	-0.3772416826	0.711902881	100000
smith09_denoised	full	sensorimotor__ecn	rtpj-minus-vlpfc	27	0.03078487154	0.2182937475	0.04201065129	0.7327872953	0.472195278	100000
smith09_denoised	full	sensorimotor__ecn	rtpj-minus-sham	27	0.002314771825	0.2260125151	0.04349612881	0.05321788141	0.9593104069	100000
smith09_denoised	full	sensorimotor__ecn	vlpfc-minus-sham	27	-0.02847009971	0.1539732032	0.02963215677	-0.9607839191	0.3463465365	100000
smith09_denoised	full	sensorimotor__ecn	both-minus-mean-rtpj-vlpfc	27	-0.03044546772	0.1575260958	0.03031591128	-1.004273546	0.3299267007	100000
smith09_denoised	full	sensorimotor__left-fpn	both-minus-sham	27	0.02098835899	0.1855176114	0.03570288096	0.5878617755	0.5616443836	100000
smith09_denoised	full	sensorimotor__left-fpn	both-minus-rtpj	27	-0.03700432219	0.2003767303	0.03856251972	-0.9595929534	0.3470765292	100000
smith09_denoised	full	sensorimotor__left-fpn	both-minus-vlpfc	27	-0.03494140601	0.1522355503	0.02929774532	-1.192631229	0.2403875961	100000
smith09_denoised	full	sensorimotor__left-fpn	rtpj-minus-vlpfc	27	0.002062916179	0.177400222	0.03414068865	0.06042397682	0.9519404806	100000
smith09_denoised	full	sensorimotor__left-fpn	rtpj-minus-sham	27	0.05799268118	0.2175053546	0.04185892501	1.385431689	0.176298237	100000
smith09_denoised	full	sensorimotor__left-fpn	vlpfc-minus-sham	27	0.055929765	0.1779504543	0.0342465809	1.633148873	0.1133888661	100000
smith09_denoised	full	sensorimotor__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.03597286411	0.1542580264	0.02968697102	-1.211739119	0.2340776592	100000
smith09_denoised	full	sensorimotor__right-fpn	both-minus-sham	27	0.02907276514	0.2071791478	0.03987164558	0.7291588976	0.469195308	100000
smith09_denoised	full	sensorimotor__right-fpn	both-minus-rtpj	27	0.0185372478	0.2202304719	0.04238337409	0.4373707427	0.6655533445	100000
smith09_denoised	full	sensorimotor__right-fpn	both-minus-vlpfc	27	0.004025330726	0.1999529185	0.0384809571	0.104605785	0.9170108299	100000
smith09_denoised	full	sensorimotor__right-fpn	rtpj-minus-vlpfc	27	-0.01451191708	0.2176366037	0.04188418392	-0.3464772551	0.740902591	100000
smith09_denoised	full	sensorimotor__right-fpn	rtpj-minus-sham	27	0.01053551734	0.189024452	0.03637777275	0.289614139	0.7741422586	100000
smith09_denoised	full	sensorimotor__right-fpn	vlpfc-minus-sham	27	0.02504743441	0.16581377	0.03191087492	0.784918448	0.4369756302	100000
smith09_denoised	full	sensorimotor__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.01128128926	0.179999701	0.03464095861	0.3256633106	0.7507524925	100000
smith09_denoised	partial	auditory__ecn	both-minus-sham	27	-0.03122746977	0.1462778283	0.02815118118	-1.109277425	0.2734072659	100000
smith09_denoised	partial	auditory__ecn	both-minus-rtpj	27	0.002186717023	0.1398200114	0.02690837373	0.08126529849	0.9356306437	100000
smith09_denoised	partial	auditory__ecn	both-minus-vlpfc	27	0.01089694551	0.1578593264	0.03038004153	0.3586876438	0.7206827932	100000
smith09_denoised	partial	auditory__ecn	rtpj-minus-vlpfc	27	0.008710228499	0.1352072444	0.02602064631	0.3347429728	0.7423225768	100000
smith09_denoised	partial	auditory__ecn	rtpj-minus-sham	27	-0.03341418679	0.1376035952	0.02648182423	-1.261778135	0.2183278167	100000
smith09_denoised	partial	auditory__ecn	vlpfc-minus-sham	27	-0.04212441529	0.1649661853	0.03174775717	-1.326846966	0.1981280187	100000
smith09_denoised	partial	auditory__ecn	both-minus-mean-rtpj-vlpfc	27	0.006541831266	0.1329073042	0.02557802263	0.2557598514	0.7973120269	100000
smith09_denoised	partial	auditory__left-fpn	both-minus-sham	27	0.0197328381	0.1809022838	0.03481466076	0.5667967939	0.5823241768	100000
smith09_denoised	partial	auditory__left-fpn	both-minus-rtpj	27	-0.006350614778	0.1415846365	0.027247976	-0.2330673947	0.819601804	100000
smith09_denoised	partial	auditory__left-fpn	both-minus-vlpfc	27	0.01968885054	0.1618150117	0.03114131352	0.6322421348	0.5479445206	100000
smith09_denoised	partial	auditory__left-fpn	rtpj-minus-vlpfc	27	0.02603946532	0.1688084131	0.03248719425	0.8015301389	0.4289857101	100000
smith09_denoised	partial	auditory__left-fpn	rtpj-minus-sham	27	0.02608345287	0.1545951626	0.02975185291	0.8767001153	0.3921860781	100000
smith09_denoised	partial	auditory__left-fpn	vlpfc-minus-sham	27	4.398755407e-05	0.1489384238	0.02866321302	0.001534634448	0.9988700113	100000
smith09_denoised	partial	auditory__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.006669117884	0.1264558562	0.02433644087	0.2740383411	0.7990220098	100000
smith09_denoised	partial	auditory__right-fpn	both-minus-sham	27	0.003993139346	0.1557364168	0.02997148739	0.1332312706	0.8977410226	100000
smith09_denoised	partial	auditory__right-fpn	both-minus-rtpj	27	-0.01150613852	0.1828060783	0.03518104618	-0.3270550415	0.7476725233	100000
smith09_denoised	partial	auditory__right-fpn	both-minus-vlpfc	27	-0.001735163173	0.1317357426	0.02535255548	-0.06844135198	0.9463205368	100000
smith09_denoised	partial	auditory__right-fpn	rtpj-minus-vlpfc	27	0.009770975338	0.1763315299	0.03393501876	0.2879319268	0.7759422406	100000
smith09_denoised	partial	auditory__right-fpn	rtpj-minus-sham	27	0.01549927786	0.1561252037	0.03004630947	0.5158463098	0.6092439076	100000
smith09_denoised	partial	auditory__right-fpn	vlpfc-minus-sham	27	0.00572830252	0.1380007474	0.02655825622	0.2156882015	0.8310516895	100000
smith09_denoised	partial	auditory__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.006620650844	0.1327139102	0.02554080393	-0.2592185768	0.7970820292	100000
smith09_denoised	partial	dmn__auditory	both-minus-sham	27	-0.02473023947	0.1966077976	0.03783718829	-0.6535961203	0.518404816	100000
smith09_denoised	partial	dmn__auditory	both-minus-rtpj	27	0.009939016773	0.1652890669	0.03180989576	0.3124504666	0.7541624584	100000
smith09_denoised	partial	dmn__auditory	both-minus-vlpfc	27	0.009846196734	0.1411772132	0.02716956735	0.362397995	0.7194628054	100000
smith09_denoised	partial	dmn__auditory	rtpj-minus-vlpfc	27	-9.282004e-05	0.1452626114	0.0279558026	-0.003320242359	0.9972900271	100000
smith09_denoised	partial	dmn__auditory	rtpj-minus-sham	27	-0.03466925625	0.1746273575	0.03360705061	-1.031606631	0.3101868981	100000
smith09_denoised	partial	dmn__auditory	vlpfc-minus-sham	27	-0.03457643621	0.1763728262	0.03394296622	-1.018662776	0.3138468615	100000
smith09_denoised	partial	dmn__auditory	both-minus-mean-rtpj-vlpfc	27	0.009892606753	0.1354637738	0.02607001543	0.3794630188	0.7032529675	100000
smith09_denoised	partial	dmn__ecn	both-minus-sham	27	0.01534223163	0.1506120397	0.02898530056	0.5293107655	0.6007239928	100000
smith09_denoised	partial	dmn__ecn	both-minus-rtpj	27	-0.002653395845	0.1385667565	0.02666718472	-0.09950041117	0.9238207618	100000
smith09_denoised	partial	dmn__ecn	both-minus-vlpfc	27	-0.02518977545	0.1448133897	0.02786934985	-0.9038522817	0.3798762012	100000
smith09_denoised	partial	dmn__ecn	rtpj-minus-vlpfc	27	-0.02253637961	0.1441750748	0.02774650608	-0.8122240525	0.4372356276	100000
smith09_denoised	partial	dmn__ecn	rtpj-minus-sham	27	0.01799562747	0.1511883144	0.02909620467	0.6184871076	0.5431845682	100000
smith09_denoised	partial	dmn__ecn	vlpfc-minus-sham	27	0.04053200708	0.1752391071	0.03372478189	1.201846382	0.2406275937	100000
smith09_denoised	partial	dmn__ecn	both-minus-mean-rtpj-vlpfc	27	-0.01392158565	0.122021387	0.02348302687	-0.5928360824	0.5577344227	100000
smith09_denoised	partial	dmn__left-fpn	both-minus-sham	27	0.01999166266	0.1750785424	0.03369388119	0.5933321406	0.5569244308	100000
smith09_denoised	partial	dmn__left-fpn	both-minus-rtpj	27	-0.002384248554	0.1753750956	0.03375095288	-0.07064240711	0.9433705663	100000
smith09_denoised	partial	dmn__left-fpn	both-minus-vlpfc	27	-0.02399846914	0.1863086307	0.0358551127	-0.6693179112	0.5087549125	100000
smith09_denoised	partial	dmn__left-fpn	rtpj-minus-vlpfc	27	-0.02161422059	0.1418925687	0.02730723758	-0.7915198501	0.4374556254	100000
smith09_denoised	partial	dmn__left-fpn	rtpj-minus-sham	27	0.02237591121	0.1725818764	0.0332133976	0.6737013625	0.5068449316	100000
smith09_denoised	partial	dmn__left-fpn	vlpfc-minus-sham	27	0.0439901318	0.2018019067	0.03883679505	1.132692122	0.2711572884	100000
smith09_denoised	partial	dmn__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.01319135884	0.1664340402	0.03203024598	-0.4118406972	0.6843431566	100000
smith09_denoised	partial	dmn__right-fpn	both-minus-sham	27	-0.03773533491	0.1997311294	0.03843827377	-0.9817125279	0.3392266077	100000
smith09_denoised	partial	dmn__right-fpn	both-minus-rtpj	27	-0.005743775353	0.1624600187	0.03126544518	-0.1837100134	0.8563614364	100000
smith09_denoised	partial	dmn__right-fpn	both-minus-vlpfc	27	0.03210677169	0.2471861361	0.04757099408	0.6749232871	0.4992250077	100000
smith09_denoised	partial	dmn__right-fpn	rtpj-minus-vlpfc	27	0.03785054705	0.1969400856	0.03790113714	0.998665209	0.3233367666	100000
smith09_denoised	partial	dmn__right-fpn	rtpj-minus-sham	27	-0.03199155956	0.1775966392	0.03417848915	-0.9360144453	0.3535664643	100000
smith09_denoised	partial	dmn__right-fpn	vlpfc-minus-sham	27	-0.06984210661	0.181597981	0.03494854774	-1.998426577	0.05407945921	100000
smith09_denoised	partial	dmn__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.01318149818	0.184528514	0.03551252907	0.3711788073	0.7134228658	100000
smith09_denoised	partial	dmn__sensorimotor	both-minus-sham	27	0.04213609545	0.1720484762	0.03311074468	1.272580724	0.2103878961	100000
smith09_denoised	partial	dmn__sensorimotor	both-minus-rtpj	27	0.0701327174	0.1509410813	0.02904862464	2.414321444	0.0175598244	100000
smith09_denoised	partial	dmn__sensorimotor	both-minus-vlpfc	27	-0.002083695213	0.1507018849	0.02900259128	-0.07184513939	0.9427905721	100000
smith09_denoised	partial	dmn__sensorimotor	rtpj-minus-vlpfc	27	-0.07221641261	0.114872466	0.02210721639	-3.266644309	0.0029899701	100000
smith09_denoised	partial	dmn__sensorimotor	rtpj-minus-sham	27	-0.02799662196	0.1878735627	0.036156284	-0.7743224373	0.4416355836	100000
smith09_denoised	partial	dmn__sensorimotor	vlpfc-minus-sham	27	0.04421979066	0.193253187	0.03719159319	1.188972745	0.2436175638	100000
smith09_denoised	partial	dmn__sensorimotor	both-minus-mean-rtpj-vlpfc	27	0.0340245111	0.1394568507	0.02683848343	1.267750884	0.2205877941	100000
smith09_denoised	partial	ecn__left-fpn	both-minus-sham	27	0.02717608997	0.1421219486	0.02735138176	0.9935911178	0.3291167088	100000
smith09_denoised	partial	ecn__left-fpn	both-minus-rtpj	27	-0.01330031143	0.1619249069	0.03116246287	-0.4268055283	0.6694433056	100000
smith09_denoised	partial	ecn__left-fpn	both-minus-vlpfc	27	0.0542165514	0.1468568579	0.02826261549	1.918313307	0.06666933331	100000
smith09_denoised	partial	ecn__left-fpn	rtpj-minus-vlpfc	27	0.06751686282	0.1546314139	0.02975882949	2.268801024	0.0319296807	100000
smith09_denoised	partial	ecn__left-fpn	rtpj-minus-sham	27	0.04047640139	0.155328771	0.02989303591	1.354041172	0.1890181098	100000
smith09_denoised	partial	ecn__left-fpn	vlpfc-minus-sham	27	-0.02704046142	0.1693741453	0.03259606946	-0.8295620259	0.4119458805	100000
smith09_denoised	partial	ecn__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.02045811998	0.1338491224	0.02575927561	0.7942040097	0.4328456715	100000
smith09_denoised	partial	ecn__right-fpn	both-minus-sham	27	-0.04616421176	0.1468856871	0.02826816366	-1.633081381	0.1141088589	100000
smith09_denoised	partial	ecn__right-fpn	both-minus-rtpj	27	-0.03947539124	0.1143580931	0.02200822527	-1.793665357	0.08429915701	100000
smith09_denoised	partial	ecn__right-fpn	both-minus-vlpfc	27	-0.1018153506	0.1390703283	0.02676409716	-3.804176542	0.0010099899	100000
smith09_denoised	partial	ecn__right-fpn	rtpj-minus-vlpfc	27	-0.06233995936	0.1578072878	0.0303700267	-2.052680427	0.05023949761	100000
smith09_denoised	partial	ecn__right-fpn	rtpj-minus-sham	27	-0.006688820526	0.1410715085	0.02714922448	-0.2463724344	0.8069519305	100000
smith09_denoised	partial	ecn__right-fpn	vlpfc-minus-sham	27	0.05565113883	0.157704203	0.03035018803	1.833634071	0.07840921591	100000
smith09_denoised	partial	ecn__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.07064537091	0.0999168645	0.01922900954	-3.673895464	0.0008599914001	100000
smith09_denoised	partial	lateral-visual__auditory	both-minus-sham	27	-0.06435004718	0.1524504504	0.02933910285	-2.193320208	0.0362096379	100000
smith09_denoised	partial	lateral-visual__auditory	both-minus-rtpj	27	-0.04816910994	0.1520677176	0.0292654459	-1.645938015	0.1121588784	100000
smith09_denoised	partial	lateral-visual__auditory	both-minus-vlpfc	27	-0.04872058006	0.1386084063	0.02667520023	-1.826437276	0.07975920241	100000
smith09_denoised	partial	lateral-visual__auditory	rtpj-minus-vlpfc	27	-0.0005514701081	0.1323328505	0.02546746896	-0.02165390322	0.982400176	100000
smith09_denoised	partial	lateral-visual__auditory	rtpj-minus-sham	27	-0.01618093723	0.1584340125	0.03049063992	-0.5306853932	0.5981740183	100000
smith09_denoised	partial	lateral-visual__auditory	vlpfc-minus-sham	27	-0.01562946713	0.1546656923	0.02976542636	-0.525087964	0.6032539675	100000
smith09_denoised	partial	lateral-visual__auditory	both-minus-mean-rtpj-vlpfc	27	-0.04844484499	0.1295779483	0.02493728778	-1.942666958	0.06248937511	100000
smith09_denoised	partial	lateral-visual__dmn	both-minus-sham	27	-0.0191129513	0.1816123409	0.0349513113	-0.5468450421	0.5911740883	100000
smith09_denoised	partial	lateral-visual__dmn	both-minus-rtpj	27	0.02662781838	0.2008763551	0.03865867257	0.6887928791	0.4967850321	100000
smith09_denoised	partial	lateral-visual__dmn	both-minus-vlpfc	27	-0.01876370624	0.1890100698	0.03637500489	-0.5158406521	0.6094539055	100000
smith09_denoised	partial	lateral-visual__dmn	rtpj-minus-vlpfc	27	-0.04539152463	0.154040269	0.02964506359	-1.531166378	0.1388386116	100000
smith09_denoised	partial	lateral-visual__dmn	rtpj-minus-sham	27	-0.04574076968	0.2054366558	0.03953630284	-1.156930881	0.2579574204	100000
smith09_denoised	partial	lateral-visual__dmn	vlpfc-minus-sham	27	-0.0003492450537	0.1898880854	0.03654397908	-0.009556842536	0.9914500855	100000
smith09_denoised	partial	lateral-visual__dmn	both-minus-mean-rtpj-vlpfc	27	0.003932056073	0.1791813527	0.0344834674	0.1140272823	0.9103708963	100000
smith09_denoised	partial	lateral-visual__ecn	both-minus-sham	27	0.04112221486	0.1458329903	0.02806557207	1.465219193	0.1583484165	100000
smith09_denoised	partial	lateral-visual__ecn	both-minus-rtpj	27	0.004971220803	0.1633205518	0.03143105484	0.1581627097	0.876401236	100000
smith09_denoised	partial	lateral-visual__ecn	both-minus-vlpfc	27	0.05592401113	0.159258834	0.03064937689	1.824637784	0.07833921661	100000
smith09_denoised	partial	lateral-visual__ecn	rtpj-minus-vlpfc	27	0.05095279032	0.170708132	0.03285279532	1.550942312	0.1332486675	100000
smith09_denoised	partial	lateral-visual__ecn	rtpj-minus-sham	27	0.03615099406	0.135935608	0.02616081996	1.38187542	0.1772582274	100000
smith09_denoised	partial	lateral-visual__ecn	vlpfc-minus-sham	27	-0.01480179627	0.1431847617	0.02755592023	-0.5371548524	0.5953340467	100000
smith09_denoised	partial	lateral-visual__ecn	both-minus-mean-rtpj-vlpfc	27	0.03044761597	0.1368691815	0.02634048625	1.155924597	0.2662073379	100000
smith09_denoised	partial	lateral-visual__left-fpn	both-minus-sham	27	0.02970544655	0.1411775117	0.02716962479	1.09333297	0.2813571864	100000
smith09_denoised	partial	lateral-visual__left-fpn	both-minus-rtpj	27	0.03051516677	0.1369653357	0.02635899115	1.157675823	0.2552474475	100000
smith09_denoised	partial	lateral-visual__left-fpn	both-minus-vlpfc	27	0.03012242119	0.1439782378	0.02770862478	1.087113541	0.2865671343	100000
smith09_denoised	partial	lateral-visual__left-fpn	rtpj-minus-vlpfc	27	-0.0003927455781	0.1610757982	0.03099905181	-0.01266959972	0.9897501025	100000
smith09_denoised	partial	lateral-visual__left-fpn	rtpj-minus-sham	27	-0.0008097202174	0.1309389903	0.02519922042	-0.0321327487	0.9743902561	100000
smith09_denoised	partial	lateral-visual__left-fpn	vlpfc-minus-sham	27	-0.0004169746378	0.1502570323	0.02891697934	-0.01441971628	0.9884801152	100000
smith09_denoised	partial	lateral-visual__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.03031879399	0.1151445391	0.02215957688	1.368202748	0.1828581714	100000
smith09_denoised	partial	lateral-visual__right-fpn	both-minus-sham	27	-0.001797366797	0.1494438598	0.02876048422	-0.06249431626	0.9508604914	100000
smith09_denoised	partial	lateral-visual__right-fpn	both-minus-rtpj	27	-0.008596307781	0.1836018895	0.03533420011	-0.2432857615	0.8097819022	100000
smith09_denoised	partial	lateral-visual__right-fpn	both-minus-vlpfc	27	0.002868600091	0.1351356412	0.02600686627	0.1103016435	0.9111608884	100000
smith09_denoised	partial	lateral-visual__right-fpn	rtpj-minus-vlpfc	27	0.01146490787	0.1773950157	0.03413968668	0.3358234649	0.7418825812	100000
smith09_denoised	partial	lateral-visual__right-fpn	rtpj-minus-sham	27	0.00679894099	0.145500736	0.0280016297	0.242805189	0.8081619184	100000
smith09_denoised	partial	lateral-visual__right-fpn	vlpfc-minus-sham	27	-0.004665966883	0.1212129815	0.02332744917	-0.2000204501	0.8433315667	100000
smith09_denoised	partial	lateral-visual__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.002863853846	0.1346046053	0.02590466837	-0.1105535807	0.9111108889	100000
smith09_denoised	partial	lateral-visual__sensorimotor	both-minus-sham	27	-0.0006199776322	0.192826618	0.03710949994	-0.01670670942	0.9866601334	100000
smith09_denoised	partial	lateral-visual__sensorimotor	both-minus-rtpj	27	-0.002844045041	0.1766669797	0.0339995761	-0.08364942647	0.9335606644	100000
smith09_denoised	partial	lateral-visual__sensorimotor	both-minus-vlpfc	27	-0.009638070239	0.1921188733	0.03697329441	-0.260676534	0.7965220348	100000
smith09_denoised	partial	lateral-visual__sensorimotor	rtpj-minus-vlpfc	27	-0.006794025196	0.136967154	0.02635934108	-0.2577463972	0.7970520295	100000
smith09_denoised	partial	lateral-visual__sensorimotor	rtpj-minus-sham	27	0.002224067397	0.1450856234	0.02792174124	0.07965360678	0.9384606154	100000
smith09_denoised	partial	lateral-visual__sensorimotor	vlpfc-minus-sham	27	0.0090180926	0.174198381	0.03352449406	0.2690001103	0.7885621144	100000
smith09_denoised	partial	lateral-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	27	-0.006241057641	0.1713780654	0.03298172406	-0.1892277563	0.8500414996	100000
smith09_denoised	partial	occipital-pole__auditory	both-minus-sham	27	0.03080562444	0.1445461894	0.02781792712	1.107401867	0.2769472305	100000
smith09_denoised	partial	occipital-pole__auditory	both-minus-rtpj	27	0.003551794295	0.1597326923	0.03074057096	0.1155409345	0.9099309007	100000
smith09_denoised	partial	occipital-pole__auditory	both-minus-vlpfc	27	0.02745924691	0.128253257	0.02468235081	1.112505333	0.2774172258	100000
smith09_denoised	partial	occipital-pole__auditory	rtpj-minus-vlpfc	27	0.02390745262	0.1540197549	0.02964111565	0.8065638589	0.4258157418	100000
smith09_denoised	partial	occipital-pole__auditory	rtpj-minus-sham	27	0.02725383015	0.1786841125	0.03438777348	0.7925441921	0.4352556474	100000
smith09_denoised	partial	occipital-pole__auditory	vlpfc-minus-sham	27	0.003346377533	0.1455975864	0.02802026858	0.1194270327	0.9056609434	100000
smith09_denoised	partial	occipital-pole__auditory	both-minus-mean-rtpj-vlpfc	27	0.0155055206	0.1226833087	0.02361041376	0.6567237981	0.5165548345	100000
smith09_denoised	partial	occipital-pole__dmn	both-minus-sham	27	0.01699422453	0.1710198062	0.03291277704	0.5163412528	0.6094639054	100000
smith09_denoised	partial	occipital-pole__dmn	both-minus-rtpj	27	-0.02003307346	0.1200315741	0.0231000872	-0.8672293439	0.3954460455	100000
smith09_denoised	partial	occipital-pole__dmn	both-minus-vlpfc	27	-0.008778974277	0.1537710941	0.02959326085	-0.2966545093	0.7671123289	100000
