analysis	correlation_type	network_pair	condition_contrast	n	mean_delta_fisher_z	sd_delta_fisher_z	sem_delta_fisher_z	t_1sample	p_signflip_two_sided	n_permutations
smith09-reward_denoised	full	sensorimotor__right-fpn	rtpj-minus-sham	27	0.01089724345	0.1896015266	0.0364888308	0.2986460024	0.7689123109	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	vlpfc-minus-sham	27	0.02498523973	0.1656062479	0.03187093727	0.783950579	0.4402455975	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.01047570962	0.1796526013	0.03457415923	0.3029924619	0.7694523055	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	mean-stimulation-minus-sham	27	0.02143314479	0.1401955884	0.02698065356	0.7943893852	0.4282157178	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-sham	27	0.05133177446	0.1488457941	0.02864538643	1.791973538	0.08591914081	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-rtpj	27	0.002099751212	0.1397977311	0.02690408589	0.07804581134	0.9386906131	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-vlpfc	27	0.01267695017	0.1560581007	0.03003339549	0.4220951366	0.6745732543	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	rtpj-minus-vlpfc	27	0.01057719896	0.1592270991	0.03064326951	0.3451720109	0.7364326357	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	rtpj-minus-sham	27	0.04923202324	0.1376591285	0.02649251164	1.858337326	0.07514924851	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	vlpfc-minus-sham	27	0.03865482429	0.187934468	0.03616800523	1.068757429	0.2983470165	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	0.007388350689	0.1249417902	0.02404505873	0.3072710601	0.761702383	100000
smith09-reward_denoised	partial	auditory__brain-reward-signature	mean-stimulation-minus-sham	27	0.04640620734	0.133342752	0.02566182458	1.808375207	0.08170918291	100000
smith09-reward_denoised	partial	auditory__ecn	both-minus-sham	27	-0.02600503151	0.1437036636	0.02765578296	-0.9403108041	0.3491765082	100000
smith09-reward_denoised	partial	auditory__ecn	both-minus-rtpj	27	0.001356720678	0.1392953636	0.02680740523	0.05060992165	0.961400386	100000
smith09-reward_denoised	partial	auditory__ecn	both-minus-vlpfc	27	0.01089685069	0.1585671194	0.03051625636	0.3570834693	0.7233327667	100000
smith09-reward_denoised	partial	auditory__ecn	rtpj-minus-vlpfc	27	0.009540130004	0.1446673873	0.02784125166	0.3426616777	0.7357126429	100000
smith09-reward_denoised	partial	auditory__ecn	rtpj-minus-sham	27	-0.02736175219	0.1409988605	0.02713524336	-1.008347404	0.3232567674	100000
smith09-reward_denoised	partial	auditory__ecn	vlpfc-minus-sham	27	-0.0369018822	0.173751437	0.03343847964	-1.10357536	0.2897171028	100000
smith09-reward_denoised	partial	auditory__ecn	both-minus-mean-rtpj-vlpfc	27	0.006126785686	0.1305419534	0.02512281065	0.2438734173	0.8089719103	100000
smith09-reward_denoised	partial	auditory__ecn	mean-stimulation-minus-sham	27	-0.0300895553	0.1276660434	0.02456934151	-1.224678947	0.233297667	100000
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-sham	27	0.0009052206437	0.1702223678	0.03275930996	0.02763246981	0.9789702103	100000
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-rtpj	27	-0.01277658981	0.1445515748	0.02781896354	-0.4592762701	0.6502134979	100000
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-vlpfc	27	0.009200831156	0.163067518	0.03138235848	0.2931848211	0.7791622084	100000
smith09-reward_denoised	partial	auditory__left-fpn	rtpj-minus-vlpfc	27	0.02197742098	0.1598942791	0.03077166837	0.7142096007	0.4800651993	100000
smith09-reward_denoised	partial	auditory__left-fpn	rtpj-minus-sham	27	0.01368181046	0.1499728348	0.02886228551	0.4740376659	0.6442835572	100000
smith09-reward_denoised	partial	auditory__left-fpn	vlpfc-minus-sham	27	-0.008295610515	0.1268577804	0.02441379122	-0.3397919824	0.7365626344	100000
smith09-reward_denoised	partial	auditory__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.001787879321	0.13172525	0.02535053618	-0.07052629216	0.9461705383	100000
smith09-reward_denoised	partial	auditory__left-fpn	mean-stimulation-minus-sham	27	0.002097140186	0.120013357	0.02309658132	0.09079872719	0.9291407086	100000
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-sham	27	0.01536470446	0.1449559401	0.02789678368	0.5507697459	0.5930340697	100000
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-rtpj	27	-0.01720107904	0.1674975889	0.03223492601	-0.5336162096	0.600303997	100000
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-vlpfc	27	0.001569952106	0.1259686367	0.02424267544	0.06475985334	0.947600524	100000
smith09-reward_denoised	partial	auditory__right-fpn	rtpj-minus-vlpfc	27	0.01877103115	0.1794733544	0.03453966316	0.5434630634	0.5902640974	100000
smith09-reward_denoised	partial	auditory__right-fpn	rtpj-minus-sham	27	0.03256578349	0.1540690944	0.02965061104	1.098317449	0.2804171958	100000
smith09-reward_denoised	partial	auditory__right-fpn	vlpfc-minus-sham	27	0.01379475235	0.1384384473	0.0266424916	0.5177726076	0.6096839032	100000
smith09-reward_denoised	partial	auditory__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.007815563466	0.1179368417	0.02269695577	-0.3443441291	0.7348726513	100000
smith09-reward_denoised	partial	auditory__right-fpn	mean-stimulation-minus-sham	27	0.0205750801	0.1133381948	0.02181194576	0.9432941164	0.3551264487	100000
smith09-reward_denoised	partial	dmn__auditory	both-minus-sham	27	-0.02832300108	0.1977761591	0.03806203956	-0.7441272567	0.463895361	100000
smith09-reward_denoised	partial	dmn__auditory	both-minus-rtpj	27	0.001432348549	0.1638691608	0.0315366347	0.04541856042	0.9634103659	100000
smith09-reward_denoised	partial	dmn__auditory	both-minus-vlpfc	27	0.00945384364	0.145738907	0.02804746573	0.3370658772	0.7401225988	100000
smith09-reward_denoised	partial	dmn__auditory	rtpj-minus-vlpfc	27	0.008021495093	0.1361988498	0.02621148087	0.3060298322	0.7607623924	100000
smith09-reward_denoised	partial	dmn__auditory	rtpj-minus-sham	27	-0.02975534963	0.1677518657	0.03228386161	-0.9216787631	0.3595164048	100000
smith09-reward_denoised	partial	dmn__auditory	vlpfc-minus-sham	27	-0.03777684473	0.183171428	0.03525135776	-1.071642261	0.2929670703	100000
smith09-reward_denoised	partial	dmn__auditory	both-minus-mean-rtpj-vlpfc	27	0.005443096092	0.1393159494	0.02681136697	0.2030144938	0.8408615914	100000
smith09-reward_denoised	partial	dmn__auditory	mean-stimulation-minus-sham	27	-0.03195173181	0.1618574651	0.03114948369	-1.025754781	0.3120068799	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-sham	27	0.04286581592	0.1475726574	0.02840037115	1.509339991	0.1423585764	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-rtpj	27	-0.01471983697	0.1248228806	0.02402217457	-0.6127603865	0.5473845262	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-vlpfc	27	-0.0004759066741	0.1491167653	0.02869753486	-0.0165835385	0.9873801262	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	rtpj-minus-vlpfc	27	0.0142439303	0.1478415552	0.02845212057	0.5006280734	0.6223737763	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	rtpj-minus-sham	27	0.05758565291	0.1345605853	0.02589619672	2.223710822	0.0345696543	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	vlpfc-minus-sham	27	0.0433417226	0.1620628955	0.03118901879	1.389646879	0.1725482745	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	-0.007597871823	0.1159482611	0.02231425324	-0.3404941111	0.7319526805	100000
smith09-reward_denoised	partial	dmn__brain-reward-signature	mean-stimulation-minus-sham	27	0.0479310638	0.1241737943	0.02389725785	2.005713966	0.05593944061	100000
smith09-reward_denoised	partial	dmn__ecn	both-minus-sham	27	0.01210444301	0.1428210303	0.02748592009	0.4403870409	0.6610333897	100000
smith09-reward_denoised	partial	dmn__ecn	both-minus-rtpj	27	-0.009788070673	0.1388399177	0.02671975461	-0.3663233744	0.7144528555	100000
smith09-reward_denoised	partial	dmn__ecn	both-minus-vlpfc	27	-0.02932634564	0.1496773182	0.02880541332	-1.018084529	0.3220567794	100000
smith09-reward_denoised	partial	dmn__ecn	rtpj-minus-vlpfc	27	-0.01953827497	0.1476568122	0.02841656676	-0.687566346	0.5100049	100000
smith09-reward_denoised	partial	dmn__ecn	rtpj-minus-sham	27	0.02189251368	0.1401888054	0.02697934818	0.811454507	0.4266457335	100000
smith09-reward_denoised	partial	dmn__ecn	vlpfc-minus-sham	27	0.04143078866	0.1844134599	0.03549038691	1.167380586	0.2551674483	100000
smith09-reward_denoised	partial	dmn__ecn	both-minus-mean-rtpj-vlpfc	27	-0.01955720815	0.1240535272	0.02387411244	-0.819180533	0.4236757632	100000
smith09-reward_denoised	partial	dmn__ecn	mean-stimulation-minus-sham	27	0.02514258178	0.1327884113	0.02555514168	0.9838560906	0.3310466895	100000
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-sham	27	0.01776164216	0.182089308	0.03504310366	0.5068512861	0.6134938651	100000
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-rtpj	27	8.602785556e-05	0.1872907294	0.03604411767	0.002386737729	0.9979800202	100000
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-vlpfc	27	-0.02896223009	0.1840545383	0.03542131242	-0.8176498305	0.4190358096	100000
smith09-reward_denoised	partial	dmn__left-fpn	rtpj-minus-vlpfc	27	-0.02904825793	0.1428578162	0.02749299955	-1.056569251	0.299597004	100000
smith09-reward_denoised	partial	dmn__left-fpn	rtpj-minus-sham	27	0.01767561432	0.181326826	0.03489636393	0.5065173652	0.6188438116	100000
smith09-reward_denoised	partial	dmn__left-fpn	vlpfc-minus-sham	27	0.04672387225	0.2034848038	0.03916066875	1.193132644	0.2465375346	100000
smith09-reward_denoised	partial	dmn__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.01443810112	0.1713909457	0.03298420289	-0.4377277563	0.6649533505	100000
smith09-reward_denoised	partial	dmn__left-fpn	mean-stimulation-minus-sham	27	0.02738704291	0.1608877289	0.03096285786	0.8845127613	0.384296157	100000
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-sham	27	-0.03124952198	0.1986616847	0.03823245904	-0.8173557957	0.4286757132	100000
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-rtpj	27	-0.01227996026	0.1550803824	0.0298452335	-0.4114546551	0.6822131779	100000
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-vlpfc	27	0.0355147046	0.2433660764	0.04683582324	0.7582807805	0.4513154868	100000
smith09-reward_denoised	partial	dmn__right-fpn	rtpj-minus-vlpfc	27	0.04779466486	0.1905775117	0.03667665922	1.303135724	0.204397956	100000
smith09-reward_denoised	partial	dmn__right-fpn	rtpj-minus-sham	27	-0.01896956171	0.1813176288	0.03489459394	-0.5436246585	0.590604094	100000
smith09-reward_denoised	partial	dmn__right-fpn	vlpfc-minus-sham	27	-0.06676422657	0.1828343856	0.03518649391	-1.897439021	0.06584934151	100000
smith09-reward_denoised	partial	dmn__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.01161737217	0.1804398489	0.03472566512	0.3345471464	0.7381526185	100000
smith09-reward_denoised	partial	dmn__right-fpn	mean-stimulation-minus-sham	27	-0.03899443675	0.1482176028	0.02852449096	-1.3670511	0.1857181428	100000
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-sham	27	0.0422901057	0.1788978395	0.03442890526	1.228331409	0.2305876941	100000
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-rtpj	27	0.07084093849	0.1423700853	0.0273991357	2.585517269	0.0105298947	100000
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-vlpfc	27	0.00707737209	0.1484666144	0.02857241327	0.2476994864	0.8052719473	100000
smith09-reward_denoised	partial	dmn__sensorimotor	rtpj-minus-vlpfc	27	-0.0637635664	0.112698339	0.02168880545	-2.939929843	0.006439935601	100000
smith09-reward_denoised	partial	dmn__sensorimotor	rtpj-minus-sham	27	-0.02855083279	0.1960273364	0.03772547848	-0.7568050544	0.4534054659	100000
smith09-reward_denoised	partial	dmn__sensorimotor	vlpfc-minus-sham	27	0.03521273361	0.2014922598	0.03877720348	0.9080782124	0.3674163258	100000
smith09-reward_denoised	partial	dmn__sensorimotor	both-minus-mean-rtpj-vlpfc	27	0.03895915528	0.1340916086	0.0258059421	1.509697074	0.1416885831	100000
smith09-reward_denoised	partial	dmn__sensorimotor	mean-stimulation-minus-sham	27	0.01631733551	0.1757771192	0.03382832236	0.4823572195	0.6303236968	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-sham	27	-0.009163362203	0.144997963	0.02790487098	-0.3283785905	0.7430325697	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-rtpj	27	0.01326157218	0.1347211448	0.0259270964	0.5114946916	0.6148938511	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-vlpfc	27	0.04160229519	0.1798869779	0.03461926504	1.20170937	0.2397776022	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	rtpj-minus-vlpfc	27	0.02834072302	0.1457691853	0.02805329278	1.010245864	0.322896771	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	rtpj-minus-sham	27	-0.02242493438	0.1232394401	0.0237174413	-0.9455039476	0.3531764682	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	vlpfc-minus-sham	27	-0.0507656574	0.1878109468	0.03614423357	-1.404529918	0.1736682633	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	0.02743193368	0.1412175343	0.02717732715	1.009368343	0.3217567824	100000
smith09-reward_denoised	partial	ecn__brain-reward-signature	mean-stimulation-minus-sham	27	-0.027451318	0.1259180486	0.02423293976	-1.132810062	0.2686573134	100000
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-sham	27	0.02988829145	0.1443855365	0.02778700945	1.07562102	0.2919270807	100000
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-rtpj	27	-0.01862655608	0.1647829706	0.03171249748	-0.5873569591	0.5567144329	100000
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-vlpfc	27	0.04732434758	0.1505041662	0.02896454028	1.63387187	0.1143088569	100000
smith09-reward_denoised	partial	ecn__left-fpn	rtpj-minus-vlpfc	27	0.06595090366	0.1517875715	0.02921153176	2.257700973	0.0331296687	100000
smith09-reward_denoised	partial	ecn__left-fpn	rtpj-minus-sham	27	0.04851484753	0.1478027722	0.02844465677	1.705587377	0.1011189888	100000
smith09-reward_denoised	partial	ecn__left-fpn	vlpfc-minus-sham	27	-0.01743605613	0.1549130817	0.02981303646	-0.5848467047	0.561804382	100000
smith09-reward_denoised	partial	ecn__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.01434889573	0.1383567815	0.02662677502	0.538889735	0.5951440486	100000
smith09-reward_denoised	partial	ecn__left-fpn	mean-stimulation-minus-sham	27	0.02032236095	0.1188969293	0.02288172471	0.8881481272	0.3875161248	100000
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-sham	27	-0.04499159548	0.142462595	0.02741693918	-1.641014527	0.1137688623	100000
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-rtpj	27	-0.02982266669	0.1055464378	0.02031242143	-1.468198501	0.1572484275	100000
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-vlpfc	27	-0.08904794703	0.1519919658	0.02925086745	-3.044283975	0.005739942601	100000
smith09-reward_denoised	partial	ecn__right-fpn	rtpj-minus-vlpfc	27	-0.05922528034	0.1697616679	0.03267064822	-1.812797834	0.08196918031	100000
smith09-reward_denoised	partial	ecn__right-fpn	rtpj-minus-sham	27	-0.0151689288	0.1418194201	0.02729316012	-0.5557776647	0.5847741523	100000
smith09-reward_denoised	partial	ecn__right-fpn	vlpfc-minus-sham	27	0.04405635154	0.1658410669	0.03191612821	1.38037895	0.1793382066	100000
smith09-reward_denoised	partial	ecn__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.05943530685	0.09957935589	0.01916405598	-3.101394972	0.0038599614	100000
smith09-reward_denoised	partial	ecn__right-fpn	mean-stimulation-minus-sham	27	-0.005368057587	0.1250218483	0.02406046593	-0.2231069674	0.8236917631	100000
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-sham	27	-0.0669563784	0.1637682443	0.03151721331	-2.124438406	0.0422895771	100000
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-rtpj	27	-0.04630900138	0.1540767872	0.02965209153	-1.561744855	0.1330786692	100000
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-vlpfc	27	-0.05020360576	0.1453006199	0.02796311735	-1.795350824	0.08384916151	100000
smith09-reward_denoised	partial	lateral-visual__auditory	rtpj-minus-vlpfc	27	-0.003894604374	0.1440289753	0.02771838921	-0.140506158	0.8912710873	100000
smith09-reward_denoised	partial	lateral-visual__auditory	rtpj-minus-sham	27	-0.02064737703	0.1706049241	0.03283293295	-0.6288617913	0.5342646574	100000
smith09-reward_denoised	partial	lateral-visual__auditory	vlpfc-minus-sham	27	-0.01675277265	0.1702868429	0.03277171819	-0.5111960427	0.6140538595	100000
smith09-reward_denoised	partial	lateral-visual__auditory	both-minus-mean-rtpj-vlpfc	27	-0.04825630357	0.1313007115	0.0252688337	-1.909716299	0.06581934181	100000
smith09-reward_denoised	partial	lateral-visual__auditory	mean-stimulation-minus-sham	27	-0.03478550936	0.1449807605	0.02790156036	-1.246722725	0.2229477705	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-sham	27	-0.004579615296	0.1282698189	0.02468553816	-0.1855181469	0.8549114509	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-rtpj	27	-0.02161995086	0.1190554201	0.02291222629	-0.9435988711	0.3552264477	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-vlpfc	27	0.03520141893	0.1418492435	0.02729889964	1.289481239	0.2069479305	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	rtpj-minus-vlpfc	27	0.05682136979	0.1519527722	0.02924332464	1.943054372	0.06268937311	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	rtpj-minus-sham	27	0.01704033557	0.137452652	0.02645277522	0.644179502	0.5212747873	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	vlpfc-minus-sham	27	-0.03978103423	0.1228378834	0.02364016168	-1.682773357	0.1032389676	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	0.006790734038	0.106655001	0.0205257645	0.3308395181	0.7421525785	100000
smith09-reward_denoised	partial	lateral-visual__brain-reward-signature	mean-stimulation-minus-sham	27	-0.009106771321	0.1021553963	0.01965981518	-0.463217545	0.6409335907	100000
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-sham	27	-0.01831048713	0.1838284023	0.03537779252	-0.5175700863	0.6116138839	100000
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-rtpj	27	0.02775312257	0.2064144707	0.0397244834	0.6986402387	0.4932350676	100000
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-vlpfc	27	-0.01163279403	0.1860991278	0.03581479384	-0.3248041601	0.7485425146	100000
smith09-reward_denoised	partial	lateral-visual__dmn	rtpj-minus-vlpfc	27	-0.03938591659	0.1565511878	0.03012829015	-1.307273543	0.2035079649	100000
smith09-reward_denoised	partial	lateral-visual__dmn	rtpj-minus-sham	27	-0.04606360969	0.2090452753	0.040230782	-1.144984199	0.2636473635	100000
smith09-reward_denoised	partial	lateral-visual__dmn	vlpfc-minus-sham	27	-0.006677693094	0.191018978	0.03676161946	-0.1816485017	0.8554714453	100000
smith09-reward_denoised	partial	lateral-visual__dmn	both-minus-mean-rtpj-vlpfc	27	0.008060164266	0.180257707	0.03469061189	0.2323442519	0.8163618364	100000
smith09-reward_denoised	partial	lateral-visual__dmn	mean-stimulation-minus-sham	27	-0.02368392997	0.163365671	0.03143973805	-0.7533119369	0.4539254607	100000
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-sham	27	0.03672601662	0.1467134825	0.02823502288	1.300725584	0.2075279247	100000
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-rtpj	27	0.0001925537567	0.1638728258	0.03153734002	0.006105580132	0.995600044	100000
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-vlpfc	27	0.05414869641	0.1609045395	0.03096609307	1.748644761	0.09074909251	100000
smith09-reward_denoised	partial	lateral-visual__ecn	rtpj-minus-vlpfc	27	0.05395614266	0.1724752257	0.03319287267	1.625533987	0.1138788612	100000
smith09-reward_denoised	partial	lateral-visual__ecn	rtpj-minus-sham	27	0.03653346286	0.1280143755	0.02463637805	1.482907219	0.1494385056	100000
smith09-reward_denoised	partial	lateral-visual__ecn	vlpfc-minus-sham	27	-0.01742267979	0.1488150428	0.02863946834	-0.6083450848	0.5440145599	100000
smith09-reward_denoised	partial	lateral-visual__ecn	both-minus-mean-rtpj-vlpfc	27	0.02717062509	0.1376058177	0.02648225196	1.025993753	0.3249167508	100000
smith09-reward_denoised	partial	lateral-visual__ecn	mean-stimulation-minus-sham	27	0.01861226657	0.1041809603	0.02004963516	0.928309489	0.3627563724	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-sham	27	0.02581684635	0.1406741838	0.02707275929	0.9536097181	0.3447165528	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-rtpj	27	0.02950262602	0.1378453453	0.02652834906	1.112116926	0.275497245	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-vlpfc	27	0.02547577684	0.1573670279	0.03028529863	0.8411928556	0.4040859591	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	rtpj-minus-vlpfc	27	-0.004026849181	0.1606590191	0.03091884265	-0.1302393245	0.8953810462	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	rtpj-minus-sham	27	-0.003685779679	0.1235859148	0.02378412039	-0.1549680887	0.8770412296	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	vlpfc-minus-sham	27	0.000341069507	0.1512722643	0.02911236084	0.01171562516	0.9904400956	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.02748920143	0.1242176728	0.02390570227	1.149901439	0.2609473905	100000
smith09-reward_denoised	partial	lateral-visual__left-fpn	mean-stimulation-minus-sham	27	0.007490712059	0.1076315555	0.02071370251	0.3616307637	0.7181928181	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-sham	27	-0.000785492367	0.1522005053	0.02929100089	-0.02681684965	0.978200218	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-rtpj	27	-0.01257712203	0.1796862785	0.03458064042	-0.3637041384	0.7178628214	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-vlpfc	27	0.01477002066	0.1342605847	0.02583846157	0.5716292596	0.572104279	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	rtpj-minus-vlpfc	27	0.02734714268	0.1641081954	0.03158263692	0.8658916843	0.3965560344	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	rtpj-minus-sham	27	0.01179162966	0.1440335265	0.02771926511	0.425394743	0.6739232608	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	vlpfc-minus-sham	27	-0.01555551303	0.1208000032	0.02324797146	-0.6691127035	0.5055649444	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	both-minus-mean-rtpj-vlpfc	27	0.00109644931	0.1357337714	0.02612197648	0.04197420935	0.9668103319	100000
smith09-reward_denoised	partial	lateral-visual__right-fpn	mean-stimulation-minus-sham	27	-0.001516458578	0.1044909943	0.02010930123	-0.07541080424	0.9411805882	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	both-minus-sham	27	-0.0005884583663	0.1837520048	0.03536308981	-0.01664046806	0.9870401296	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	both-minus-rtpj	27	-0.00433049239	0.1600707332	0.03080562696	-0.1405747202	0.8908710913	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	both-minus-vlpfc	27	-0.01481706044	0.1874182664	0.03606866218	-0.4108014976	0.6823131769	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	rtpj-minus-vlpfc	27	-0.01048656804	0.1334943709	0.02569100366	-0.4081805514	0.6833331667	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	rtpj-minus-sham	27	0.003742034016	0.1388634815	0.02672428947	0.1400237046	0.890301097	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	vlpfc-minus-sham	27	0.01422860206	0.1682122151	0.03237245589	0.4395280393	0.6633933661	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	27	-0.009573776416	0.160993591	0.03098323103	-0.3089986454	0.7586324137	100000
smith09-reward_denoised	partial	lateral-visual__sensorimotor	mean-stimulation-minus-sham	27	0.005794059233	0.1355895161	0.02609421454	0.222043826	0.8292317077	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	both-minus-sham	27	0.03936595911	0.1648838935	0.03173192009	1.240579171	0.2265177348	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	both-minus-rtpj	27	-0.002498067961	0.1698146714	0.03268084874	-0.07643828289	0.9383306167	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	both-minus-vlpfc	27	-0.01266630545	0.1221576908	0.02350925856	-0.5387794521	0.5964340357	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	rtpj-minus-vlpfc	27	-0.01016823748	0.1409981384	0.02713510439	-0.374726308	0.7107328927	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	rtpj-minus-sham	27	0.04186402709	0.1566335477	0.03014414031	1.388794859	0.1766082339	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	vlpfc-minus-sham	27	0.05203226457	0.1313136768	0.02527132889	2.058944538	0.0491595084	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	-0.007582186708	0.1300370842	0.02502564852	-0.3029766322	0.7595124049	100000
smith09-reward_denoised	partial	left-fpn__brain-reward-signature	mean-stimulation-minus-sham	27	0.04442075026	0.1261622174	0.02427993005	1.829525462	0.07748922511	100000
smith09-reward_denoised	partial	occipital-pole__auditory	both-minus-sham	27	0.01767131008	0.1535582906	0.0295523068	0.5979671974	0.550804492	100000
smith09-reward_denoised	partial	occipital-pole__auditory	both-minus-rtpj	27	-0.00335525768	0.155918122	0.03000645656	-0.1118178574	0.9112108879	100000
smith09-reward_denoised	partial	occipital-pole__auditory	both-minus-vlpfc	27	0.01897424071	0.1286071519	0.02475045792	0.7666218044	0.4536554634	100000
smith09-reward_denoised	partial	occipital-pole__auditory	rtpj-minus-vlpfc	27	0.02232949838	0.1500565696	0.02887840029	0.773224907	0.4476455235	100000
smith09-reward_denoised	partial	occipital-pole__auditory	rtpj-minus-sham	27	0.02102656776	0.1796012096	0.03456426889	0.60833249	0.5496445036	100000
smith09-reward_denoised	partial	occipital-pole__auditory	vlpfc-minus-sham	27	-0.001302930624	0.1554427147	0.02991496439	-0.04355447686	0.9648403516	100000
