model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	randomise_index	participant	subject_contrast_beta	delta_fd_mean	delta_fd_mean_demeaned	delta_blink_rate_per_min	delta_blink_rate_per_min_demeaned
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	12	sub-219	1.043471	-0.019436	0.01709507407	-4.49308497	-16.61005925
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	13	sub-220	0.684865	-0.0437833	-0.007252225926	66.60764072	54.49066644
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	14	sub-221	0.541041	-0.064416	-0.02788492593	-27.92525199	-40.04222627
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	15	sub-222	5.734487	-0.785294	-0.7487629259	69.17277262	57.05579834
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	16	sub-225	0.878095	0.000392	0.03692307407	13.48061698	1.363642699
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	17	sub-226	2.63393	-0.202848	-0.1663169259	-1.444372341	-13.56134662
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	18	sub-227	1.120387	-0.050464	-0.01393292593	-3.3708222	-15.48779648
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	19	sub-228	-0.144561	0.034403	0.07093407407	-11.0733009	-23.19027518
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	20	sub-230	1.54494	0.253514	0.2900450741	58.90062775	46.78365347
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	21	sub-231	1.638907	0.006995	0.04352607407	0.9627277	-11.15424658
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	22	sub-234	0.429527	0.003316	0.03984707407	62.11252638	49.9955521
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	23	sub-235	2.227976	0.016113	0.05264407407	46.53954859	34.42257431
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	24	sub-236	1.246964	0.0121493	0.04868037407	-10.27166082	-22.3886351
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	25	sub-237	0.48794	-0.049309	-0.01277792593	0.15859251	-11.95838177
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	26	sub-238	2.268664	-0.372619	-0.3360879259	-13.80160039	-25.91857467
