model_label	covariates	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	contrast_vector	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	group_input	design_mat	design_con	corrp_file	copied_image	copied_sidecar	roi_values_tsv
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.4808	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat2.nii.gz			
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C3	cov_pos	positive	delta_blink_rate_per_min	0 0 1	cluster-extent	true	true	27	27	true	true	true	true	0.7814	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat3.nii.gz			
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	sensorimotor	0006	beta	both-minus-rtpj	C4	cov_neg	negative	delta_blink_rate_per_min	0 0 -1	cluster-extent	true	true	27	27	true	true	true	true	0.8756	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0006_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat4.nii.gz			
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.7788	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat1.nii.gz			
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.991	true	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat2.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanBlinkEcnComp0008BothMinusRtpjMeanNegClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanBlinkEcnComp0008BothMinusRtpjMeanNegClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-Smith09DenoisedCovFdmeanBlinkEcnComp0008BothMinusRtpjMeanNegClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C3	cov_pos	positive	delta_blink_rate_per_min	0 0 1	cluster-extent	true	true	27	27	true	true	true	true	0.8506	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat3.nii.gz			
cov-fdmean-blink	delta_fd_mean,delta_blink_rate_per_min	smith09_denoised	ecn	0008	beta	both-minus-rtpj	C4	cov_neg	negative	delta_blink_rate_per_min	0 0 -1	cluster-extent	true	true	27	27	true	true	true	true	0.627	false	ok	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/group_task-rest_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink.nii.gz	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.mat	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/both-minus-rtpj/design.con	derivatives/fsl/dual-regression_smith09_denoised.dr/contrasts/component-0008_stat-beta/covariate-models/model-cov-fdmean-blink/randomise/network-ecn/task-rest_network-ecn_component-0008_stat-beta_contrast-both-minus-rtpj_model-cov-fdmean-blink_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.964	true	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/group_task-rest_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilSensorimotorComp0022VlpfcMinusShamMeanPosClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilSensorimotorComp0022VlpfcMinusShamMeanPosClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilSensorimotorComp0022VlpfcMinusShamMeanPosClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.0172	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/group_task-rest_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	25	25	true	true	true	true	0.587	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/group_task-rest_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	sensorimotor	0022	beta	vlpfc-minus-sham	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	25	25	true	true	true	true	0.9444	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/group_task-rest_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/vlpfc-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0022_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0022_stat-beta_contrast-vlpfc-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	dmn	0023	beta	rtpj-minus-vlpfc	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.6182	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	dmn	0023	beta	rtpj-minus-vlpfc	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	25	25	true	true	true	true	0.9638	true	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilDmnComp0023RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilDmnComp0023RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim00TaskRestCovFdmeanPupilDmnComp0023RtpjMinusVlpfcMeanNegClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	dmn	0023	beta	rtpj-minus-vlpfc	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	25	25	true	true	true	true	0.0856	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	dmn	0023	beta	rtpj-minus-vlpfc	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	25	25	true	true	true	true	0.8766	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/group_task-rest_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-vlpfc/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0023_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-dmn/task-rest_network-dmn_component-0023_stat-beta_contrast-rtpj-minus-vlpfc_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	auditory	0055	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.9304	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	auditory	0055	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.1272	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	auditory	0055	beta	rtpj-minus-sham	C3	cov_pos	positive	delta_mean_pupil_area	0 0 1	cluster-extent	true	true	27	27	true	true	true	true	0.7562	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat3.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-00_task-rest	auditory	0055	beta	rtpj-minus-sham	C4	cov_neg	negative	delta_mean_pupil_area	0 0 -1	cluster-extent	true	true	27	27	true	true	true	true	0.6668	false	ok	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-00_task-rest.dr/contrasts/component-0055_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-auditory/task-rest_network-auditory_component-0055_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat4.nii.gz			
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.9822	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat1.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanPosClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanPosClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanPosClusterExtentCorrp_stat-subjectContrast_values.tsv
cov-fdmean-pupil	delta_fd_mean,delta_mean_pupil_area	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C2	mean_neg	negative	intercept	-1 0 0	cluster-extent	true	true	27	27	true	true	true	true	0.955	true	ok	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/group_task-rest_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil.nii.gz	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.mat	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/rtpj-minus-sham/design.con	derivatives/fsl/dual-regression_denoised_dim-20_task-rest.dr/contrasts/component-0003_stat-beta/covariate-models/model-cov-fdmean-pupil/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0003_stat-beta_contrast-rtpj-minus-sham_model-cov-fdmean-pupil_clustere_corrp_tstat2.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanNegClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanNegClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/covariate_randomise_summary/task-rest_space-MNI152NLin6Asym_desc-DenoisedDim20TaskRestCovFdmeanPupilSensorimotorComp0003RtpjMinusShamMeanNegClusterExtentCorrp_stat-subjectContrast_values.tsv
