sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-210	02	both	subject00023	-0.584927
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-211	04	sham	subject00024	0.049752
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-211	02	rtpj	subject00025	0.146208
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-211	03	vlpfc	subject00026	0.038597
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-211	01	both	subject00027	-0.138152
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-213	01	sham	subject00028	0.037484
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-213	03	rtpj	subject00029	-0.000691
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-213	02	vlpfc	subject00030	-0.059566
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-213	04	both	subject00031	-0.054148
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-214	04	sham	subject00032	0.36271
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-214	02	rtpj	subject00033	0.620763
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-214	03	vlpfc	subject00034	-0.593557
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-214	01	both	subject00035	-0.160239
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-215	02	sham	subject00036	-0.03939
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-215	01	rtpj	subject00037	0.021646
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-215	04	vlpfc	subject00038	-0.297598
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-215	03	both	subject00039	0.637058
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-217	03	sham	subject00040	0.309216
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-217	04	rtpj	subject00041	0.083076
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-217	01	vlpfc	subject00042	-0.833749
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-217	02	both	subject00043	0.430663
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-218	01	sham	subject00044	0.378455
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-218	03	rtpj	subject00045	0.007395
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-218	02	vlpfc	subject00046	0.462192
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-218	04	both	subject00047	-0.286686
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-219	04	sham	subject00048	-0.131448
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-219	02	rtpj	subject00049	0.39936
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-219	03	vlpfc	subject00050	-0.310312
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-219	01	both	subject00051	-0.085563
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-220	02	sham	subject00052	-0.273823
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-220	01	rtpj	subject00053	0.181009
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-220	04	vlpfc	subject00054	-0.793484
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-220	03	both	subject00055	-0.077791
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-221	02	sham	subject00056	-0.694789
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-221	01	rtpj	subject00057	0.073826
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-221	04	vlpfc	subject00058	-0.470253
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-221	03	both	subject00059	0.395329
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-222	03	sham	subject00060	0.224411
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-222	04	rtpj	subject00061	0.47755
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-222	01	vlpfc	subject00062	-0.187627
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-222	02	both	subject00063	-0.392806
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-225	04	sham	subject00064	-0.231757
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-225	02	rtpj	subject00065	0.398141
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-225	03	vlpfc	subject00066	-0.479689
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-225	01	both	subject00067	-0.142641
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-226	03	sham	subject00068	0.093479
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-226	04	rtpj	subject00069	0.664554
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-226	01	vlpfc	subject00070	0.042695
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-226	02	both	subject00071	-0.824692
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-227	02	sham	subject00072	0.136029
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-227	01	rtpj	subject00073	-0.219471
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-227	04	vlpfc	subject00074	-0.918113
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-227	03	both	subject00075	0.750996
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-228	01	sham	subject00076	0.443081
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-228	03	rtpj	subject00077	0.437306
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-228	02	vlpfc	subject00078	-0.22043
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-228	04	both	subject00079	0.357195
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-230	01	sham	subject00080	0.151894
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-230	03	rtpj	subject00081	-0.219933
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-230	02	vlpfc	subject00082	-0.077172
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-230	04	both	subject00083	0.020648
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-231	03	sham	subject00084	-0.78022
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-231	04	rtpj	subject00085	0.046278
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-231	01	vlpfc	subject00086	-0.079425
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-231	02	both	subject00087	-0.040617
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-234	04	sham	subject00088	-0.096435
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-234	02	rtpj	subject00089	-0.374208
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-234	03	vlpfc	subject00090	-0.719792
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-234	01	both	subject00091	0.096339
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-235	01	sham	subject00092	-0.73815
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-235	03	rtpj	subject00093	0.284529
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-235	02	vlpfc	subject00094	-0.202411
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-235	04	both	subject00095	-0.43701
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-236	02	sham	subject00096	0.660297
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-236	01	rtpj	subject00097	-0.063744
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-236	04	vlpfc	subject00098	-0.535367
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-236	03	both	subject00099	0.66236
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-237	03	sham	subject00100	-0.472214
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-237	04	rtpj	subject00101	0.167074
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-237	01	vlpfc	subject00102	-0.276255
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-237	02	both	subject00103	0.009326
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-238	04	sham	subject00104	-0.114245
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-238	02	rtpj	subject00105	0.39708
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-238	03	vlpfc	subject00106	-0.415318
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	rtpj-minus-vlpfc	positive	sub-238	01	both	subject00107	-0.445682
