sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-235	02	vlpfc	subject00094	1.065532
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-235	04	both	subject00095	1.318408
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-236	02	sham	subject00096	0.35398
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-236	01	rtpj	subject00097	0.550267
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-236	04	vlpfc	subject00098	1.232651
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-236	03	both	subject00099	1.205766
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-237	03	sham	subject00100	0.458178
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-237	04	rtpj	subject00101	0.518395
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-237	01	vlpfc	subject00102	1.334073
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-237	02	both	subject00103	1.200499
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-238	04	sham	subject00104	2.047112
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-238	02	rtpj	subject00105	1.279904
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-238	03	vlpfc	subject00106	1.421047
none	smith09	sensorimotor	6	both-minus-rtpj	positive	sub-238	01	both	subject00107	1.864798
