sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-214	03	vlpfc	subject00034	-0.390093
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-214	01	both	subject00035	-0.282392
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-215	02	sham	subject00036	-0.154387
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-215	01	rtpj	subject00037	0.054511
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-215	04	vlpfc	subject00038	-0.013699
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-215	03	both	subject00039	-0.336949
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-217	03	sham	subject00040	-0.300517
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-217	04	rtpj	subject00041	0.375565
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-217	01	vlpfc	subject00042	-1.697148
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-217	02	both	subject00043	-0.780229
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-218	01	sham	subject00044	-0.36027
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-218	03	rtpj	subject00045	-0.018019
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-218	02	vlpfc	subject00046	-1.320514
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-218	04	both	subject00047	-0.685228
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-219	04	sham	subject00048	-0.647413
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-219	02	rtpj	subject00049	-0.533423
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-219	03	vlpfc	subject00050	-0.830795
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-219	01	both	subject00051	-0.608642
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-220	02	sham	subject00052	0.059277
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-220	01	rtpj	subject00053	0.339942
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-220	04	vlpfc	subject00054	0.602159
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-220	03	both	subject00055	-0.33514
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-221	02	sham	subject00056	-0.49566
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-221	01	rtpj	subject00057	-0.897967
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-221	04	vlpfc	subject00058	-0.578653
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-221	03	both	subject00059	-0.631642
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-222	03	sham	subject00060	-1.276734
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-222	04	rtpj	subject00061	-0.420056
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-222	01	vlpfc	subject00062	0.322546
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-222	02	both	subject00063	-2.256754
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-225	04	sham	subject00064	0.007828
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-225	02	rtpj	subject00065	-0.504051
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-225	03	vlpfc	subject00066	-0.850715
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-225	01	both	subject00067	-0.42236
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-226	03	sham	subject00068	-0.056879
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-226	04	rtpj	subject00069	0.429687
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-226	01	vlpfc	subject00070	-0.101383
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-226	02	both	subject00071	0.010843
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-227	02	sham	subject00072	-0.58761
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-227	01	rtpj	subject00073	0.038151
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-227	04	vlpfc	subject00074	-0.393814
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-227	03	both	subject00075	-0.791279
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-228	01	sham	subject00076	-0.144824
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-228	03	rtpj	subject00077	-0.17186
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-228	02	vlpfc	subject00078	0.051679
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-228	04	both	subject00079	-0.508973
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-230	01	sham	subject00080	0.105688
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-230	03	rtpj	subject00081	0.333095
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-230	02	vlpfc	subject00082	0.530229
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-230	04	both	subject00083	-0.625847
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-231	03	sham	subject00084	0.753315
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-231	04	rtpj	subject00085	-0.088214
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-231	01	vlpfc	subject00086	-0.498072
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-231	02	both	subject00087	-0.599135
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-234	04	sham	subject00088	0.334035
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-234	02	rtpj	subject00089	0.38153
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-234	03	vlpfc	subject00090	-0.303744
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-234	01	both	subject00091	-0.562525
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-235	01	sham	subject00092	-0.711085
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-235	03	rtpj	subject00093	0.833707
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-235	02	vlpfc	subject00094	0.846642
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-235	04	both	subject00095	-0.554201
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-236	02	sham	subject00096	-0.321996
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-236	01	rtpj	subject00097	0.048088
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-236	04	vlpfc	subject00098	-0.021454
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-236	03	both	subject00099	-0.32924
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-237	03	sham	subject00100	0.094268
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-237	04	rtpj	subject00101	0.440147
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-237	01	vlpfc	subject00102	0.305987
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-237	02	both	subject00103	-0.656683
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-238	04	sham	subject00104	-0.676164
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-238	02	rtpj	subject00105	0.178508
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-238	03	vlpfc	subject00106	-0.932249
none	smith09-reward	ecn	8	both-minus-rtpj	negative	sub-238	01	both	subject00107	-1.47872
