sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-211	04	sham	subject00024	0.214566
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-211	02	rtpj	subject00025	0.330477
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-211	03	vlpfc	subject00026	-0.142632
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-211	01	both	subject00027	-0.177136
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-213	01	sham	subject00028	-0.504908
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-213	03	rtpj	subject00029	0.076243
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-213	02	vlpfc	subject00030	-0.764775
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-213	04	both	subject00031	0.049039
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-214	04	sham	subject00032	-1.525204
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-214	02	rtpj	subject00033	-0.351305
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-214	03	vlpfc	subject00034	-0.757632
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-214	01	both	subject00035	-1.007967
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-215	02	sham	subject00036	-0.430877
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-215	01	rtpj	subject00037	-0.009639
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-215	04	vlpfc	subject00038	0.125024
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-215	03	both	subject00039	-0.758852
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-217	03	sham	subject00040	-1.635372
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-217	04	rtpj	subject00041	-0.891657
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-217	01	vlpfc	subject00042	-0.460694
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-217	02	both	subject00043	-1.271598
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-218	01	sham	subject00044	-0.443246
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-218	03	rtpj	subject00045	-0.051153
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-218	02	vlpfc	subject00046	-0.979889
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-218	04	both	subject00047	0.186133
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-219	04	sham	subject00048	-0.247048
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-219	02	rtpj	subject00049	0.317224
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-219	03	vlpfc	subject00050	0.250945
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-219	01	both	subject00051	0.397329
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-220	02	sham	subject00052	-0.542077
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-220	01	rtpj	subject00053	0.968495
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-220	04	vlpfc	subject00054	0.260832
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-220	03	both	subject00055	0.30363
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-221	02	sham	subject00056	0.260644
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-221	01	rtpj	subject00057	-0.050485
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-221	04	vlpfc	subject00058	0.488475
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-221	03	both	subject00059	-0.461011
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-222	03	sham	subject00060	-2.114835
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-222	04	rtpj	subject00061	-1.189823
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-222	01	vlpfc	subject00062	-0.856352
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-222	02	both	subject00063	0.225724
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-225	04	sham	subject00064	-0.50267
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-225	02	rtpj	subject00065	0.648072
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-225	03	vlpfc	subject00066	0.236197
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-225	01	both	subject00067	-0.064914
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-226	03	sham	subject00068	-1.095526
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-226	04	rtpj	subject00069	0.569918
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-226	01	vlpfc	subject00070	-0.229002
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-226	02	both	subject00071	0.198571
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-227	02	sham	subject00072	-0.561466
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-227	01	rtpj	subject00073	-0.499605
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-227	04	vlpfc	subject00074	-0.546151
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-227	03	both	subject00075	-0.502684
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-228	01	sham	subject00076	-0.730912
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-228	03	rtpj	subject00077	-0.148171
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-228	02	vlpfc	subject00078	-0.903699
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-228	04	both	subject00079	-0.709434
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-230	01	sham	subject00080	-0.393321
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-230	03	rtpj	subject00081	-0.528179
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-230	02	vlpfc	subject00082	-0.6304
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-230	04	both	subject00083	0.094285
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-231	03	sham	subject00084	-0.329641
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-231	04	rtpj	subject00085	0.273367
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-231	01	vlpfc	subject00086	-0.646835
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-231	02	both	subject00087	0.732684
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-234	04	sham	subject00088	-0.724201
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-234	02	rtpj	subject00089	-0.080428
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-234	03	vlpfc	subject00090	-0.693052
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-234	01	both	subject00091	-0.960501
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-235	01	sham	subject00092	-0.358247
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-235	03	rtpj	subject00093	-0.278609
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-235	02	vlpfc	subject00094	-1.926242
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-235	04	both	subject00095	-1.271465
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-236	02	sham	subject00096	-0.435907
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-236	01	rtpj	subject00097	-0.216387
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-236	04	vlpfc	subject00098	-1.89576
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-236	03	both	subject00099	-1.079357
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-237	03	sham	subject00100	-0.149707
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-237	04	rtpj	subject00101	-1.073442
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-237	01	vlpfc	subject00102	-0.931473
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-237	02	both	subject00103	-0.786698
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-238	04	sham	subject00104	-1.716056
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-238	02	rtpj	subject00105	-0.783047
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-238	03	vlpfc	subject00106	-1.155177
none	smith09-reward	brain-reward-signature	11	rtpj-minus-sham	positive	sub-238	01	both	subject00107	0.178655
