sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-227	01	rtpj	subject00073	-0.376664
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-227	04	vlpfc	subject00074	-2.244398
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-227	03	both	subject00075	-1.780609
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-228	01	sham	subject00076	-0.420471
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-228	03	rtpj	subject00077	-0.410762
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-228	02	vlpfc	subject00078	-0.567888
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-228	04	both	subject00079	0.047098
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-230	01	sham	subject00080	-0.280206
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-230	03	rtpj	subject00081	1.305376
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-230	02	vlpfc	subject00082	0.502194
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-230	04	both	subject00083	0.318661
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-231	03	sham	subject00084	-1.324659
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-231	04	rtpj	subject00085	0.513852
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-231	01	vlpfc	subject00086	0.426645
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-231	02	both	subject00087	-0.255942
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-234	04	sham	subject00088	-0.773154
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-234	02	rtpj	subject00089	-0.163051
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-234	03	vlpfc	subject00090	0.180539
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-234	01	both	subject00091	-1.312294
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-235	01	sham	subject00092	-2.115494
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-235	03	rtpj	subject00093	0.462362
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-235	02	vlpfc	subject00094	0.415236
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-235	04	both	subject00095	-0.954536
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-236	02	sham	subject00096	-1.401211
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-236	01	rtpj	subject00097	-0.003499
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-236	04	vlpfc	subject00098	-1.020242
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-236	03	both	subject00099	0.208138
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-237	03	sham	subject00100	-1.802654
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-237	04	rtpj	subject00101	-1.148909
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-237	01	vlpfc	subject00102	-1.155292
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-237	02	both	subject00103	-0.150472
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-238	04	sham	subject00104	-2.296332
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-238	02	rtpj	subject00105	-0.16791
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-238	03	vlpfc	subject00106	-0.188432
none	20	sensorimotor	3	rtpj-minus-sham	positive	sub-238	01	both	subject00107	0.431391
