sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-219	02	rtpj	subject00049	0.319503
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-219	03	vlpfc	subject00050	0.339548
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-219	01	both	subject00051	0.884
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-220	02	sham	subject00052	0.417297
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-220	01	rtpj	subject00053	0.398802
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-220	04	vlpfc	subject00054	0.753574
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-220	03	both	subject00055	1.220186
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-221	02	sham	subject00056	0.402404
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-221	01	rtpj	subject00057	-0.006431
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-221	04	vlpfc	subject00058	0.686068
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-221	03	both	subject00059	1.094772
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-222	03	sham	subject00060	1.770749
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-222	04	rtpj	subject00061	1.999779
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-222	01	vlpfc	subject00062	1.730926
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-222	02	both	subject00063	3.106797
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-225	04	sham	subject00064	0.966858
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-225	02	rtpj	subject00065	1.792865
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-225	03	vlpfc	subject00066	1.134546
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-225	01	both	subject00067	1.17485
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-226	03	sham	subject00068	0.552979
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-226	04	rtpj	subject00069	1.031963
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-226	01	vlpfc	subject00070	1.020833
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-226	02	both	subject00071	1.823728
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-227	02	sham	subject00072	1.218126
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-227	01	rtpj	subject00073	0.87462
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-227	04	vlpfc	subject00074	1.011328
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-227	03	both	subject00075	2.172155
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-228	01	sham	subject00076	1.339984
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-228	03	rtpj	subject00077	0.930859
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-228	02	vlpfc	subject00078	1.282103
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-228	04	both	subject00079	1.6339
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-230	01	sham	subject00080	0.413357
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-230	03	rtpj	subject00081	0.633967
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-230	02	vlpfc	subject00082	0.468945
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-230	04	both	subject00083	1.477768
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-231	03	sham	subject00084	0.872823
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-231	04	rtpj	subject00085	1.123351
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-231	01	vlpfc	subject00086	1.198493
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-231	02	both	subject00087	1.257853
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-234	04	sham	subject00088	1.068813
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-234	02	rtpj	subject00089	1.587178
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-234	03	vlpfc	subject00090	0.821693
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-234	01	both	subject00091	1.569185
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-235	01	sham	subject00092	-0.056868
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-235	03	rtpj	subject00093	-0.387301
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-235	02	vlpfc	subject00094	0.46917
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-235	04	both	subject00095	1.239072
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-236	02	sham	subject00096	0.656571
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-236	01	rtpj	subject00097	1.197722
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-236	04	vlpfc	subject00098	1.660913
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-236	03	both	subject00099	1.270132
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-237	03	sham	subject00100	0.52676
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-237	04	rtpj	subject00101	0.726659
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-237	01	vlpfc	subject00102	1.126614
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-237	02	both	subject00103	0.931555
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-238	04	sham	subject00104	1.050309
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-238	02	rtpj	subject00105	0.92181
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-238	03	vlpfc	subject00106	1.719005
none	smith09	sensorimotor	6	both-minus-sham	positive	sub-238	01	both	subject00107	2.186119
