sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-227	02	sham	subject00072	-1.189671
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-227	01	rtpj	subject00073	-2.975394
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-227	04	vlpfc	subject00074	-1.280322
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-227	03	both	subject00075	1.191878
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-228	01	sham	subject00076	-0.744004
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-228	03	rtpj	subject00077	-0.903479
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-228	02	vlpfc	subject00078	0.01044
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-228	04	both	subject00079	3.329786
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-230	01	sham	subject00080	-2.783922
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-230	03	rtpj	subject00081	-0.627967
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-230	02	vlpfc	subject00082	-0.509927
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-230	04	both	subject00083	1.573096
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-231	03	sham	subject00084	-0.44805
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-231	04	rtpj	subject00085	-0.798674
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-231	01	vlpfc	subject00086	0.285621
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-231	02	both	subject00087	1.296168
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-234	04	sham	subject00088	1.559892
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-234	02	rtpj	subject00089	0.998893
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-234	03	vlpfc	subject00090	2.191691
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-234	01	both	subject00091	-0.91911
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-235	01	sham	subject00092	-1.025539
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-235	03	rtpj	subject00093	0.205384
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-235	02	vlpfc	subject00094	0.238281
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-235	04	both	subject00095	-0.962999
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-236	02	sham	subject00096	1.473191
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-236	01	rtpj	subject00097	0.82965
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-236	04	vlpfc	subject00098	3.283773
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-236	03	both	subject00099	0.919264
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-237	03	sham	subject00100	-0.709539
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-237	04	rtpj	subject00101	-1.029536
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-237	01	vlpfc	subject00102	2.130669
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-237	02	both	subject00103	0.674645
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-238	04	sham	subject00104	-1.32952
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-238	02	rtpj	subject00105	0.800172
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-238	03	vlpfc	subject00106	4.955875
none	0	dmn	23	rtpj-minus-vlpfc	negative	sub-238	01	both	subject00107	2.659291
