sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-220	04	vlpfc	subject00054	-0.395747
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-220	03	both	subject00055	0.17402
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-221	02	sham	subject00056	-0.366951
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-221	01	rtpj	subject00057	-0.023534
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-221	04	vlpfc	subject00058	-0.344324
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-221	03	both	subject00059	-0.054483
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-222	03	sham	subject00060	0.848707
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-222	04	rtpj	subject00061	-0.85711
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-222	01	vlpfc	subject00062	-1.036148
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-222	02	both	subject00063	0.008289
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-225	04	sham	subject00064	-0.433287
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-225	02	rtpj	subject00065	-0.369561
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-225	03	vlpfc	subject00066	-0.862337
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-225	01	both	subject00067	0.142034
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-226	03	sham	subject00068	-0.885141
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-226	04	rtpj	subject00069	-0.270658
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-226	01	vlpfc	subject00070	-1.668515
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-226	02	both	subject00071	-1.24647
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-227	02	sham	subject00072	-0.177671
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-227	01	rtpj	subject00073	-0.349316
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-227	04	vlpfc	subject00074	-1.042687
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-227	03	both	subject00075	-0.716168
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-228	01	sham	subject00076	-0.893966
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-228	03	rtpj	subject00077	-1.477481
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-228	02	vlpfc	subject00078	-0.635161
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-228	04	both	subject00079	0.322294
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-230	01	sham	subject00080	-1.286349
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-230	03	rtpj	subject00081	-0.951258
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-230	02	vlpfc	subject00082	-1.043708
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-230	04	both	subject00083	-0.855034
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-231	03	sham	subject00084	-0.806383
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-231	04	rtpj	subject00085	0.417746
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-231	01	vlpfc	subject00086	-0.595837
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-231	02	both	subject00087	0.284706
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-234	04	sham	subject00088	-0.612283
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-234	02	rtpj	subject00089	0.611478
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-234	03	vlpfc	subject00090	-1.127149
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-234	01	both	subject00091	0.160591
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-235	01	sham	subject00092	-0.878623
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-235	03	rtpj	subject00093	-1.276788
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-235	02	vlpfc	subject00094	0.098324
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-235	04	both	subject00095	0.373516
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-236	02	sham	subject00096	0.045436
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-236	01	rtpj	subject00097	-0.451586
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-236	04	vlpfc	subject00098	-0.847077
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-236	03	both	subject00099	0.190357
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-237	03	sham	subject00100	-0.398638
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-237	04	rtpj	subject00101	-0.125053
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-237	01	vlpfc	subject00102	0.121666
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-237	02	both	subject00103	0.207909
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-238	04	sham	subject00104	-0.911236
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-238	02	rtpj	subject00105	-0.948946
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-238	03	vlpfc	subject00106	-0.361804
none	20	primary-visual-lateral-visual	6	both-minus-vlpfc	positive	sub-238	01	both	subject00107	0.495834
