sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-213	03	rtpj	subject00029	-0.579268
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-213	02	vlpfc	subject00030	0.01313
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-213	04	both	subject00031	-1.052113
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-214	04	sham	subject00032	-0.04345
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-214	02	rtpj	subject00033	-0.418489
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-214	03	vlpfc	subject00034	0.022154
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-214	01	both	subject00035	-1.244319
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-215	02	sham	subject00036	0.164724
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-215	01	rtpj	subject00037	-0.760255
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-215	04	vlpfc	subject00038	1.431283
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-215	03	both	subject00039	0.738913
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-217	03	sham	subject00040	0.611663
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-217	04	rtpj	subject00041	-0.026361
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-217	01	vlpfc	subject00042	0.213891
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-217	02	both	subject00043	-0.284629
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-218	01	sham	subject00044	0.691339
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-218	03	rtpj	subject00045	0.602339
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-218	02	vlpfc	subject00046	3.783828
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-218	04	both	subject00047	0.217915
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-219	04	sham	subject00048	0.753884
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-219	02	rtpj	subject00049	-0.439728
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-219	03	vlpfc	subject00050	0.46604
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-219	01	both	subject00051	-0.366012
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-220	02	sham	subject00052	-0.346918
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-220	01	rtpj	subject00053	-0.098523
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-220	04	vlpfc	subject00054	-0.356764
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-220	03	both	subject00055	-0.653287
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-221	02	sham	subject00056	0.388752
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-221	01	rtpj	subject00057	-0.101244
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-221	04	vlpfc	subject00058	0.210431
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-221	03	both	subject00059	0.054872
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-222	03	sham	subject00060	-4.911168
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-222	04	rtpj	subject00061	-0.984805
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-222	01	vlpfc	subject00062	-0.708728
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-222	02	both	subject00063	-1.544536
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-225	04	sham	subject00064	0.366061
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-225	02	rtpj	subject00065	0.996543
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-225	03	vlpfc	subject00066	0.690395
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-225	01	both	subject00067	-0.362461
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-226	03	sham	subject00068	-0.36665
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-226	04	rtpj	subject00069	-1.41173
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-226	01	vlpfc	subject00070	0.805417
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-226	02	both	subject00071	0.187034
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-227	02	sham	subject00072	-0.869271
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-227	01	rtpj	subject00073	-0.581158
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-227	04	vlpfc	subject00074	0.593664
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-227	03	both	subject00075	-0.398856
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-228	01	sham	subject00076	-0.583662
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-228	03	rtpj	subject00077	-1.401926
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-228	02	vlpfc	subject00078	-0.331057
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-228	04	both	subject00079	-0.626406
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-230	01	sham	subject00080	-0.629235
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-230	03	rtpj	subject00081	-0.744202
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-230	02	vlpfc	subject00082	-0.611448
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-230	04	both	subject00083	-0.891389
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-231	03	sham	subject00084	-1.238043
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-231	04	rtpj	subject00085	-0.041323
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-231	01	vlpfc	subject00086	0.471156
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-231	02	both	subject00087	-0.269655
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-234	04	sham	subject00088	-0.546617
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-234	02	rtpj	subject00089	-0.770109
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-234	03	vlpfc	subject00090	0.579069
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-234	01	both	subject00091	-0.885074
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-235	01	sham	subject00092	-0.79128
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-235	03	rtpj	subject00093	-0.823745
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-235	02	vlpfc	subject00094	-0.214144
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-235	04	both	subject00095	-0.514894
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-236	02	sham	subject00096	-0.875438
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-236	01	rtpj	subject00097	-0.270303
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-236	04	vlpfc	subject00098	0.012828
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-236	03	both	subject00099	-0.869164
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-237	03	sham	subject00100	-0.39956
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-237	04	rtpj	subject00101	0.603924
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-237	01	vlpfc	subject00102	0.560018
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-237	02	both	subject00103	-0.174948
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-238	04	sham	subject00104	-0.427504
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-238	02	rtpj	subject00105	0.21384
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-238	03	vlpfc	subject00106	1.219712
none	smith09-reward	lateral-visual	3	both-minus-vlpfc	negative	sub-238	01	both	subject00107	-0.105182
