sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	20	occipital-pole	17	both-minus-sham	negative	sub-211	04	sham	subject00024	-0.09927
none	20	occipital-pole	17	both-minus-sham	negative	sub-211	02	rtpj	subject00025	0.003498
none	20	occipital-pole	17	both-minus-sham	negative	sub-211	03	vlpfc	subject00026	0.609032
none	20	occipital-pole	17	both-minus-sham	negative	sub-211	01	both	subject00027	-0.463448
none	20	occipital-pole	17	both-minus-sham	negative	sub-213	01	sham	subject00028	-0.062768
none	20	occipital-pole	17	both-minus-sham	negative	sub-213	03	rtpj	subject00029	-0.283396
none	20	occipital-pole	17	both-minus-sham	negative	sub-213	02	vlpfc	subject00030	0.583272
none	20	occipital-pole	17	both-minus-sham	negative	sub-213	04	both	subject00031	-0.365482
none	20	occipital-pole	17	both-minus-sham	negative	sub-214	04	sham	subject00032	0.898196
none	20	occipital-pole	17	both-minus-sham	negative	sub-214	02	rtpj	subject00033	0.584657
none	20	occipital-pole	17	both-minus-sham	negative	sub-214	03	vlpfc	subject00034	0.280865
none	20	occipital-pole	17	both-minus-sham	negative	sub-214	01	both	subject00035	-0.11569
none	20	occipital-pole	17	both-minus-sham	negative	sub-215	02	sham	subject00036	-0.619988
none	20	occipital-pole	17	both-minus-sham	negative	sub-215	01	rtpj	subject00037	-0.326412
none	20	occipital-pole	17	both-minus-sham	negative	sub-215	04	vlpfc	subject00038	-0.068374
none	20	occipital-pole	17	both-minus-sham	negative	sub-215	03	both	subject00039	-0.685604
none	20	occipital-pole	17	both-minus-sham	negative	sub-217	03	sham	subject00040	0.290328
none	20	occipital-pole	17	both-minus-sham	negative	sub-217	04	rtpj	subject00041	0.785008
none	20	occipital-pole	17	both-minus-sham	negative	sub-217	01	vlpfc	subject00042	-0.353667
none	20	occipital-pole	17	both-minus-sham	negative	sub-217	02	both	subject00043	-0.794542
none	20	occipital-pole	17	both-minus-sham	negative	sub-218	01	sham	subject00044	0.642665
none	20	occipital-pole	17	both-minus-sham	negative	sub-218	03	rtpj	subject00045	1.085748
none	20	occipital-pole	17	both-minus-sham	negative	sub-218	02	vlpfc	subject00046	2.202674
none	20	occipital-pole	17	both-minus-sham	negative	sub-218	04	both	subject00047	-0.386818
none	20	occipital-pole	17	both-minus-sham	negative	sub-219	04	sham	subject00048	0.493323
none	20	occipital-pole	17	both-minus-sham	negative	sub-219	02	rtpj	subject00049	0.033372
none	20	occipital-pole	17	both-minus-sham	negative	sub-219	03	vlpfc	subject00050	0.513546
none	20	occipital-pole	17	both-minus-sham	negative	sub-219	01	both	subject00051	-0.459005
none	20	occipital-pole	17	both-minus-sham	negative	sub-220	02	sham	subject00052	1.052365
none	20	occipital-pole	17	both-minus-sham	negative	sub-220	01	rtpj	subject00053	1.109675
none	20	occipital-pole	17	both-minus-sham	negative	sub-220	04	vlpfc	subject00054	-0.208565
none	20	occipital-pole	17	both-minus-sham	negative	sub-220	03	both	subject00055	0.374356
none	20	occipital-pole	17	both-minus-sham	negative	sub-221	02	sham	subject00056	1.257122
none	20	occipital-pole	17	both-minus-sham	negative	sub-221	01	rtpj	subject00057	-0.587018
none	20	occipital-pole	17	both-minus-sham	negative	sub-221	04	vlpfc	subject00058	0.460012
none	20	occipital-pole	17	both-minus-sham	negative	sub-221	03	both	subject00059	0.238908
none	20	occipital-pole	17	both-minus-sham	negative	sub-222	03	sham	subject00060	2.26689
none	20	occipital-pole	17	both-minus-sham	negative	sub-222	04	rtpj	subject00061	-0.902805
none	20	occipital-pole	17	both-minus-sham	negative	sub-222	01	vlpfc	subject00062	0.375869
none	20	occipital-pole	17	both-minus-sham	negative	sub-222	02	both	subject00063	-0.24647
none	20	occipital-pole	17	both-minus-sham	negative	sub-225	04	sham	subject00064	0.688333
none	20	occipital-pole	17	both-minus-sham	negative	sub-225	02	rtpj	subject00065	-0.869519
none	20	occipital-pole	17	both-minus-sham	negative	sub-225	03	vlpfc	subject00066	0.823002
none	20	occipital-pole	17	both-minus-sham	negative	sub-225	01	both	subject00067	-0.445619
none	20	occipital-pole	17	both-minus-sham	negative	sub-226	03	sham	subject00068	1.352683
none	20	occipital-pole	17	both-minus-sham	negative	sub-226	04	rtpj	subject00069	-0.00023
none	20	occipital-pole	17	both-minus-sham	negative	sub-226	01	vlpfc	subject00070	0.020355
none	20	occipital-pole	17	both-minus-sham	negative	sub-226	02	both	subject00071	0.136079
none	20	occipital-pole	17	both-minus-sham	negative	sub-227	02	sham	subject00072	1.469537
none	20	occipital-pole	17	both-minus-sham	negative	sub-227	01	rtpj	subject00073	0.223313
none	20	occipital-pole	17	both-minus-sham	negative	sub-227	04	vlpfc	subject00074	0.357035
none	20	occipital-pole	17	both-minus-sham	negative	sub-227	03	both	subject00075	-1.054813
none	20	occipital-pole	17	both-minus-sham	negative	sub-228	01	sham	subject00076	-0.323669
none	20	occipital-pole	17	both-minus-sham	negative	sub-228	03	rtpj	subject00077	0.836244
none	20	occipital-pole	17	both-minus-sham	negative	sub-228	02	vlpfc	subject00078	0.82694
none	20	occipital-pole	17	both-minus-sham	negative	sub-228	04	both	subject00079	-0.383499
none	20	occipital-pole	17	both-minus-sham	negative	sub-230	01	sham	subject00080	0.83027
none	20	occipital-pole	17	both-minus-sham	negative	sub-230	03	rtpj	subject00081	0.521725
none	20	occipital-pole	17	both-minus-sham	negative	sub-230	02	vlpfc	subject00082	0.401271
none	20	occipital-pole	17	both-minus-sham	negative	sub-230	04	both	subject00083	-0.087067
none	20	occipital-pole	17	both-minus-sham	negative	sub-231	03	sham	subject00084	-0.147737
none	20	occipital-pole	17	both-minus-sham	negative	sub-231	04	rtpj	subject00085	0.004303
none	20	occipital-pole	17	both-minus-sham	negative	sub-231	01	vlpfc	subject00086	-0.605123
none	20	occipital-pole	17	both-minus-sham	negative	sub-231	02	both	subject00087	-0.33167
none	20	occipital-pole	17	both-minus-sham	negative	sub-234	04	sham	subject00088	0.194984
none	20	occipital-pole	17	both-minus-sham	negative	sub-234	02	rtpj	subject00089	0.155048
none	20	occipital-pole	17	both-minus-sham	negative	sub-234	03	vlpfc	subject00090	0.390467
none	20	occipital-pole	17	both-minus-sham	negative	sub-234	01	both	subject00091	-0.380395
none	20	occipital-pole	17	both-minus-sham	negative	sub-235	01	sham	subject00092	0.37155
none	20	occipital-pole	17	both-minus-sham	negative	sub-235	03	rtpj	subject00093	0.08926
none	20	occipital-pole	17	both-minus-sham	negative	sub-235	02	vlpfc	subject00094	-0.367158
none	20	occipital-pole	17	both-minus-sham	negative	sub-235	04	both	subject00095	-0.990936
none	20	occipital-pole	17	both-minus-sham	negative	sub-236	02	sham	subject00096	0.668126
none	20	occipital-pole	17	both-minus-sham	negative	sub-236	01	rtpj	subject00097	-0.273687
none	20	occipital-pole	17	both-minus-sham	negative	sub-236	04	vlpfc	subject00098	0.046256
none	20	occipital-pole	17	both-minus-sham	negative	sub-236	03	both	subject00099	0.014978
none	20	occipital-pole	17	both-minus-sham	negative	sub-237	03	sham	subject00100	-0.338078
none	20	occipital-pole	17	both-minus-sham	negative	sub-237	04	rtpj	subject00101	-0.42061
none	20	occipital-pole	17	both-minus-sham	negative	sub-237	01	vlpfc	subject00102	-0.047561
none	20	occipital-pole	17	both-minus-sham	negative	sub-237	02	both	subject00103	-0.412507
none	20	occipital-pole	17	both-minus-sham	negative	sub-238	04	sham	subject00104	0.612014
none	20	occipital-pole	17	both-minus-sham	negative	sub-238	02	rtpj	subject00105	-0.181909
none	20	occipital-pole	17	both-minus-sham	negative	sub-238	03	vlpfc	subject00106	0.698277
none	20	occipital-pole	17	both-minus-sham	negative	sub-238	01	both	subject00107	-0.338703
