sensitivity_label	excluded_participants	analysis	network	component	condition_contrast	design_contrast	direction	inference	design_con_valid	group_input_exists	expected_participants	group_input_volumes	group_input_complete	completion_marker_exists	tstat_exists	corrp_exists	peak_corrp	peak_gt_threshold	status	corrp_file	copied_image	copied_sidecar	roi_values_tsv
none		smith09-reward	sensorimotor	6	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0554	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	sensorimotor	6	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.9672	true	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09RewardSensorimotorComp0006RtpjMinusShamNegativeClusterExtentCorrp_stat-corrp_statmap.nii.gz	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09RewardSensorimotorComp0006RtpjMinusShamNegativeClusterExtentCorrp_stat-corrp_statmap.json	derivatives/fsl/randomise_summary/task-rest_space-MNI152NLin6Asym_desc-smith09RewardSensorimotorComp0006RtpjMinusShamNegativeClusterExtentCorrp_stat-stage2Beta_timeseries.tsv
none		smith09-reward	sensorimotor	6	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2832	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	sensorimotor	6	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0638	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	sensorimotor	6	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.903	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	sensorimotor	6	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.4876	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	sensorimotor	6	mean-stimulation-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.4808	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-mean-stimulation-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	sensorimotor	6	mean-stimulation-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.001	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0006_stat-beta/randomise/network-sensorimotor/task-rest_network-sensorimotor_component-0006_stat-beta_contrast-mean-stimulation-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	both-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2152	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	both-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.4478	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	both-minus-rtpj	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0004	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	both-minus-rtpj	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6472	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-rtpj_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	both-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2412	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	both-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6502	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	rtpj-minus-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.0654	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	rtpj-minus-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0646	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	rtpj-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.502	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	rtpj-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.0614	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-rtpj-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	vlpfc-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2464	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	vlpfc-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-vlpfc-minus-sham_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	both-minus-mean-rtpj-vlpfc	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.2346	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	both-minus-mean-rtpj-vlpfc	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.6542	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-both-minus-mean-rtpj-vlpfc_clustere_corrp_tstat2.nii.gz			
none		smith09-reward	auditory	7	mean-stimulation-minus-sham	C1	positive	cluster-extent	true	true	27	27	true	true	true	true	0.4858	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-mean-stimulation-minus-sham_clustere_corrp_tstat1.nii.gz			
none		smith09-reward	auditory	7	mean-stimulation-minus-sham	C2	negative	cluster-extent	true	true	27	27	true	true	true	true	0.048	false	ok	derivatives/fsl/dual-regression_smith09-reward_denoised.dr/contrasts/component-0007_stat-beta/randomise/network-auditory/task-rest_network-auditory_component-0007_stat-beta_contrast-mean-stimulation-minus-sham_clustere_corrp_tstat2.nii.gz			
