sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-221	01	rtpj	subject00057	-0.362756
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-221	04	vlpfc	subject00058	0.282185
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-221	03	both	subject00059	-0.016636
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-222	03	sham	subject00060	-1.864438
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-222	04	rtpj	subject00061	0.035656
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-222	01	vlpfc	subject00062	-0.646997
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-222	02	both	subject00063	-0.638949
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-225	04	sham	subject00064	-0.947813
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-225	02	rtpj	subject00065	-0.879774
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-225	03	vlpfc	subject00066	-0.322584
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-225	01	both	subject00067	-0.401808
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-226	03	sham	subject00068	-1.304512
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-226	04	rtpj	subject00069	-0.102336
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-226	01	vlpfc	subject00070	-0.173769
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-226	02	both	subject00071	0.346288
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-227	02	sham	subject00072	-0.052065
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-227	01	rtpj	subject00073	-0.52373
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-227	04	vlpfc	subject00074	0.261999
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-227	03	both	subject00075	0.987209
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-228	01	sham	subject00076	-1.612149
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-228	03	rtpj	subject00077	-0.180562
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-228	02	vlpfc	subject00078	-0.395682
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-228	04	both	subject00079	-0.550117
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-230	01	sham	subject00080	-0.683767
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-230	03	rtpj	subject00081	-0.736517
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-230	02	vlpfc	subject00082	-1.074361
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-230	04	both	subject00083	0.334365
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-231	03	sham	subject00084	-0.508094
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-231	04	rtpj	subject00085	-0.129657
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-231	01	vlpfc	subject00086	-0.219144
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-231	02	both	subject00087	-0.672492
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-234	04	sham	subject00088	0.010067
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-234	02	rtpj	subject00089	-0.506515
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-234	03	vlpfc	subject00090	0.1606
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-234	01	both	subject00091	0.348982
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-235	01	sham	subject00092	-0.475564
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-235	03	rtpj	subject00093	0.141646
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-235	02	vlpfc	subject00094	0.580236
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-235	04	both	subject00095	0.35962
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-236	02	sham	subject00096	-0.296775
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-236	01	rtpj	subject00097	-0.282501
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-236	04	vlpfc	subject00098	-0.781999
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-236	03	both	subject00099	-0.043441
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-237	03	sham	subject00100	-0.910653
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-237	04	rtpj	subject00101	-0.945162
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-237	01	vlpfc	subject00102	-0.965788
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-237	02	both	subject00103	-0.682268
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-238	04	sham	subject00104	-2.17197
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-238	02	rtpj	subject00105	-0.603921
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-238	03	vlpfc	subject00106	-1.19248
none	smith09-reward	primary-visual	1	both-minus-sham	positive	sub-238	01	both	subject00107	-0.971279
